,Unnamed: 0,regularity,participant,pta_0,pta_1,pta_2,pta_3,pta_4,pta_5,pta_6,pta_7,pta_8,pta_9,pta_10,pta_11,pta_12,pta_13,pta_14,pta_15,pta_16,pta_17,pta_18,pta_19,hga_0,hga_1,hga_2,hga_3,hga_4,hga_5,hga_6,hga_7,hga_8,hga_9,hga_10,hga_11,hga_12,hga_13,hga_14,hga_15,hga_16,hga_17,hga_18,hga_19,hpa_0,hpa_1,hpa_2,hpa_3,hpa_4,hpa_5,hpa_6,hpa_7,hpa_8,hpa_9,hpa_10,hpa_11,hpa_12,hpa_13,hpa_14,hpa_15,hpa_16,hpa_17,hpa_18,hpa_19,gza_0,gza_1,gza_2,gza_3,gza_4,gza_5,gza_6,gza_7,gza_8,gza_9,gza_10,gza_11,gza_12,gza_13,gza_14,gza_15,gza_16,gza_17,gza_18,gza_19,GTV_avg_0,GTV_avg_1,GTV_avg_2,GTV_avg_3,GTV_avg_4,GTV_avg_5,GTV_avg_6,GTV_avg_7,GTV_avg_8,GTV_avg_9,GTV_avg_10,GTV_avg_11,GTV_avg_12,GTV_avg_13,GTV_avg_14,GTV_avg_15,GTV_avg_16,GTV_avg_17,GTV_avg_18,GTV_avg_19,GTL_avg_0,GTL_avg_1,GTL_avg_2,GTL_avg_3,GTL_avg_4,GTL_avg_5,GTL_avg_6,GTL_avg_7,GTL_avg_8,GTL_avg_9,GTL_avg_10,GTL_avg_11,GTL_avg_12,GTL_avg_13,GTL_avg_14,GTL_avg_15,GTL_avg_16,GTL_avg_17,GTL_avg_18,GTL_avg_19,GTV_min_0,GTV_min_1,GTV_min_2,GTV_min_3,GTV_min_4,GTV_min_5,GTV_min_6,GTV_min_7,GTV_min_8,GTV_min_9,GTV_min_10,GTV_min_11,GTV_min_12,GTV_min_13,GTV_min_14,GTV_min_15,GTV_min_16,GTV_min_17,GTV_min_18,GTV_min_19,GTV_max_0,GTV_max_1,GTV_max_2,GTV_max_3,GTV_max_4,GTV_max_5,GTV_max_6,GTV_max_7,GTV_max_8,GTV_max_9,GTV_max_10,GTV_max_11,GTV_max_12,GTV_max_13,GTV_max_14,GTV_max_15,GTV_max_16,GTV_max_17,GTV_max_18,GTV_max_19,GTL_min_0,GTL_min_1,GTL_min_2,GTL_min_3,GTL_min_4,GTL_min_5,GTL_min_6,GTL_min_7,GTL_min_8,GTL_min_9,GTL_min_10,GTL_min_11,GTL_min_12,GTL_min_13,GTL_min_14,GTL_min_15,GTL_min_16,GTL_min_17,GTL_min_18,GTL_min_19,GTL_max_0,GTL_max_1,GTL_max_2,GTL_max_3,GTL_max_4,GTL_max_5,GTL_max_6,GTL_max_7,GTL_max_8,GTL_max_9,GTL_max_10,GTL_max_11,GTL_max_12,GTL_max_13,GTL_max_14,GTL_max_15,GTL_max_16,GTL_max_17,GTL_max_18,GTL_max_19,gtv_min_average,gtv_max_average,gtl_min_average,gtl_max_average,pta_average,gtv_average,gtl_average,hga_average,gza_average,hpa_average
0,0,4,P19,0.0,0.0,0.0,0.0,0.0,-0.0028597314395486,-0.1334183742491141,0.0101493897205,0.2034108774926852,0.7020083700163225,0.7234476967813406,0.7302467925343323,0.7063014646654033,0.4729901496130118,0.2345522517022122,0.1026091800383534,0.089699542946629,0.0,0.0,0.0,0.4595415149296313,0.4349624787389917,0.4490369436418372,0.4168498994399349,0.4129487517607512,0.3845840695714476,0.3526227695170262,0.363645433240094,0.2984163969719256,0.3047204227783072,0.2007301589063045,0.1676273453319539,0.1306708520135632,0.0585384789120217,0.0774330663587178,0.1178250829949281,0.1114999384732651,0.1537434374192838,0.1718334538415901,0.0966079521485479,0.2588134660179092,0.2515368911266016,0.253635972111122,0.2374794270095331,0.2383478133921875,0.2266766141230976,0.2180987829680209,0.2299984914481294,0.132441794294648,0.1444753713854788,0.0782147404134407,0.0616244725171584,0.0956554006240593,0.1210298570847382,0.1566072384103574,0.1849437839450776,0.2011946519791948,0.2036945419655647,0.1984385820102128,0.2104485966429224,0.2025812379380498,0.1906449704619998,0.1954032813945519,0.1793756701554998,0.174601121573252,0.1579104927149037,0.1345238904881256,0.1339423621119334,0.1659747256581097,0.160260529023844,0.1225463823007112,0.1060074789338948,0.0351149208718094,-0.0624967598785575,-0.0857503193490972,-0.0671154954795751,-0.0926872882340914,-0.0522030475690932,-0.0266077813402358,-0.1140543188407577,0.3552674249999999,0.344963865,0.336907685,0.3287598699999999,0.3215834,0.316127595,0.312599415,0.30808562,0.30387751,0.300346935,0.297420645,0.29593963,0.30081687,0.3114749049999999,0.3294294749999999,0.35359721,0.37870837,0.40600733,0.43164631,0.45216627,0.3552674249999999,0.344963865,0.336907685,0.3287598699999999,0.3215834,0.316127595,0.312599415,0.30808562,0.30387751,0.300346935,0.297420645,0.29593963,0.30081687,0.3114749049999999,0.3294294749999999,0.35359721,0.37870837,0.40600733,0.43164631,0.45216627,0.2815506,0.26967925,0.26008055,0.25025114,0.2413299,0.23406284,0.22865264,0.22218102,0.21593337,0.21027657,0.20513219,0.20133449,0.20379002,0.21191567,0.22721665,0.24845657,0.2707869,0.29501686,0.31743312,0.33455694,0.42898425,0.42024848,0.41373482,0.4072686,0.4018369,0.39819235,0.39654619,0.39399022,0.39182165,0.3904173,0.3897091,0.39054477,0.39784372,0.41103414,0.4316423,0.45873785,0.48662984,0.5169978,0.5458595,0.5697756,0.2815506,0.26967925,0.26008055,0.25025114,0.2413299,0.23406284,0.22865264,0.22218102,0.21593337,0.21027657,0.20513219,0.20133449,0.20379002,0.21191567,0.22721665,0.24845657,0.2707869,0.29501686,0.31743312,0.33455694,0.42898425,0.42024848,0.41373482,0.4072686,0.4018369,0.39819235,0.39654619,0.39399022,0.39182165,0.3904173,0.3897091,0.39054477,0.39784372,0.41103414,0.4316423,0.45873785,0.48662984,0.5169978,0.5458595,0.5697756,0.2370265827272727,0.43738527,0.2370265827272727,0.43738527,0.5429556480967828,0.3372059263636364,0.3372059263636364,0.2679556595521791,0.1495938789942216,0.1183773020311891
2,2,4,P19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1450556648522414,-0.154699241748609,-0.1797510200563724,-0.2256509328415935,-0.2153512911416127,-0.199291972115524,-0.1608489323143236,0.0411808254904146,0.3138890393356956,0.3208629169633279,0.3317719065165154,0.3278945951179692,0.2990081281951028,-0.2418806209794019,-0.2032661184574883,-0.2185983569599333,-0.2278441005519936,-0.2281883274568795,-0.0736910385025705,-0.0660385086060518,-0.2576794728147848,-0.3135258036964942,-0.3262699148428757,-0.2750603614286975,-0.273413683633695,-0.2652941120087951,-0.2205442865658185,-0.1935996931967706,-0.0110633033091579,0.0339497583854212,0.0575566144209129,0.0822067899419462,0.0953916747649986,-0.10452323315663,-0.0917864969822554,-0.1042323310619285,-0.110481964774618,-0.105757804813599,-0.0740564433025099,-0.0256503231634189,-0.1093433004669154,-0.2058406382116608,-0.2165307157932348,-0.1129146223900694,-0.059507161827919,-0.057276445113005,-0.0612756386813081,-0.0458231812245877,0.0013406576222677,0.0068551840853786,0.0258805211315064,0.075071816301354,0.1515359839268193,-0.1391836187024458,-0.1196372458467204,-0.1093835986711647,-0.1191001085793608,-0.1229482314261155,-0.0514980818703569,-0.0138328119691661,-0.1436516704958963,-0.1038618451956594,-0.1119739738170798,-0.1630044333485036,-0.2108215977679396,-0.2144498094982568,-0.1610486723718653,-0.1494138366432793,-0.0333673262273962,0.0262678757864002,0.0262201420872404,0.0071434648363963,-0.0574541475858544,-0.27807844,-0.281667235,-0.287313105,-0.2967727599999999,-0.31004889,-0.3233282349999999,-0.334996235,-0.34688571,-0.35883802,-0.37155031,-0.383155115,-0.3955543649999999,-0.41039671,-0.42876325,-0.45065396,-0.47716254,-0.506088765,-0.534277975,-0.562488535,-0.5907294649999999,-0.27807844,-0.281667235,-0.287313105,-0.2967727599999999,-0.31004889,-0.3233282349999999,-0.334996235,-0.34688571,-0.35883802,-0.37155031,-0.383155115,-0.3955543649999999,-0.41039671,-0.42876325,-0.45065396,-0.47716254,-0.506088765,-0.534277975,-0.562488535,-0.5907294649999999,-0.3013379,-0.30630264,-0.31336275,-0.32435575,-0.33930418,-0.3544101,-0.36807054,-0.38213667,-0.3964698,-0.4117913,-0.42625773,-0.44180036,-0.46010756,-0.4823089,-0.5084591,-0.53971505,-0.57394165,-0.60804075,-0.6428385,-0.67841643,-0.25481898,-0.25703183,-0.26126346,-0.26918977,-0.2807936,-0.29224637,-0.30192193,-0.31163475,-0.32120624,-0.33130932,-0.3400525,-0.34930837,-0.36068586,-0.3752176,-0.39284882,-0.41461003,-0.43823588,-0.4605152,-0.48213857,-0.5030425,-0.47335523,-0.4820455,-0.49274313,-0.5074345,-0.5261075,-0.5449476,-0.5623489,-0.58014184,-0.5981653,-0.61710656,-0.63509625,-0.6540218,-0.67549473,-0.700538,-0.72907615,-0.7620982,-0.79728353,-0.8313883,-0.8650568,-0.8981686,-0.25481898,-0.25703183,-0.26126346,-0.26918977,-0.2807936,-0.29224637,-0.30192193,-0.31163475,-0.32120624,-0.33130932,-0.3400525,-0.34930837,-0.36068586,-0.3752176,-0.39284882,-0.41461003,-0.43823588,-0.4605152,-0.48213857,-0.5030425,-0.4992482454545454,-0.3878298536363636,-0.7150296018181816,-0.3878298536363636,-0.1867003982155249,-0.4435390495454545,-0.4435390495454545,-0.3049520266560224,-0.1262800841204142,-0.1784286587983216
3,3,4,P19,0.0,0.0,0.0,0.0,0.0,1.5020496154278995,0.0,0.0,0.1668474425978613,0.71289852821185,0.9721813425430864,0.9721813425430864,1.0105494661090384,1.3089855594505535,0.8625678319304109,0.1643416173845299,0.0397733570082251,0.0843916270188821,0.0,0.0,-0.1788888383263727,-0.1485488268656457,-0.0039057891628433,0.5163768052034253,0.6195586686923709,0.6212958307194714,0.4399317052942666,0.1784783050496632,0.4660955938682402,0.6385896577069905,0.6783727296023074,0.6306958761001122,0.5983715241361891,0.3647933362560861,0.0617219845632001,-0.0298037861576922,0.1289970557753528,0.1556218435381297,0.1257537012969775,0.1423448618885191,-0.1461945005521551,-0.1219213475350741,-0.0030798926503523,0.3438929211768962,0.4446140906015271,0.4363075692235764,0.3839658762679573,0.2174757388811967,0.2939244518072173,0.4134045011517454,0.4370469584702278,0.3824558619435338,0.3101383000051413,0.3351447319384172,0.1638641990615604,0.1293487756657764,0.2011535029766642,0.2268366054890842,0.2032045298934492,0.2073029983132446,-0.0326457654029258,-0.026627186484668,0.000246476597274,0.1723569776992927,0.1749383812280291,0.1849851666069278,0.095488834919572,-0.0387213965899634,0.1722923864335638,0.2251748436298511,0.2389138094479462,0.2483090559618243,0.2938679081840718,0.0299421833177717,-0.1022507628162071,-0.1591471552479598,-0.0721828739625582,-0.0712138099304934,-0.0774525288563713,-0.0649587893442781,0.43279113,0.452384,0.473683435,0.49252348,0.513758235,0.5362383,0.557857,0.58460073,0.613958915,0.65036022,0.6912842100000001,0.736835065,0.7880040500000001,0.8393706200000001,0.911462,0.966166,1.028364225,1.095888975,1.16496005,1.2350238999999998,0.43279113,0.452384,0.473683435,0.49252348,0.513758235,0.5362383,0.557857,0.58460073,0.613958915,0.65036022,0.6912842100000001,0.736835065,0.7880040500000001,0.8393706200000001,0.911462,0.966166,1.028364225,1.095888975,1.16496005,1.2350238999999998,0.35693586,0.3702263,0.38407707,0.39534816,0.40764087,0.4195038,0.430286,0.442808,0.45820993,0.47799784,0.50010955,0.52445126,0.5518962,0.57978934,0.6207689,0.6688598,0.72828585,0.79552555,0.8673373,0.9436772,0.5086464,0.5345417,0.5632898,0.5896988,0.6198756,0.6529728,0.685428,0.72639346,0.7697079,0.8227226,0.88245887,0.94921887,1.0241119,1.0989519,1.2021551,1.2634722,1.3284426,1.3962524,1.4625828,1.5263706,0.35693586,0.3702263,0.38407707,0.39534816,0.40764087,0.4195038,0.430286,0.442808,0.45820993,0.47799784,0.50010955,0.52445126,0.5518962,0.57978934,0.6207689,0.6688598,0.72828585,0.79552555,0.8673373,0.9436772,0.740981,0.76656204,0.79388887,0.8178644,0.8440432,0.87105185,0.8960035,0.9254283,0.9557295,0.9913462,1.0292467,1.0690788,1.111374,1.1517136,1.2060215,1.2634722,1.3284426,1.3962524,1.4625828,1.5263706,0.6157483199999999,1.109097921818182,0.6157483199999999,1.1786600272727272,0.6173091044509326,0.8624231209090909,0.8624231209090909,0.5943526603925128,0.2121270131704537,0.3814586371430635
7,7,4,P19,0.0,0.0,0.0,0.0,0.0,0.0902331924993036,0.8629355589027148,0.9979673383087038,0.8708304160649116,0.7154782368384892,0.6511686779655375,0.7167474541671042,0.7378635752251564,0.8613980758809865,0.6921127469038719,0.2969404098687439,0.1073808450725541,0.0,0.0,0.0,0.326284880963561,0.3359992996720772,0.3450795313101147,0.3542638908080159,0.2685818990825409,-0.2040043343392196,-0.1802226711029472,0.3044928177209106,0.3330998081233956,0.3564844102239351,0.3964152919525505,0.4539609833013645,0.3752386965577913,0.3895151145885457,0.3796887207553938,0.3476449845691715,0.1636146951469938,-0.0202709784394769,-0.0177461961911906,0.0072739200956882,0.2479050285336597,0.2638453199517365,0.2717102201982246,0.2719978370045347,0.2452802954767666,-0.0106613127452172,-0.0025618370602596,0.1671226384190549,0.2475806740410086,0.2666579859142731,0.2625858150171663,0.274217976836081,0.221629466446119,0.2444094139569667,0.2269265927680263,0.2012140354874458,0.165166226785379,0.1386717657515003,0.1473858255673252,0.1664834278613138,0.0783797086789815,0.0721530996544606,0.0733703766787325,0.0822673306264064,0.0223283358258352,-0.1933482845266111,-0.1779167580057127,0.1044691091239261,0.0855161120052605,0.0898331506529695,0.1338572934813716,0.1796424288150174,0.1536018588589037,0.1450373371394394,0.1527498014052135,0.1464313565587019,-0.0019927657740004,-0.1589418320543308,-0.1651315570183302,-0.1591543242685141,0.18999021,0.1964671949999999,0.20382739,0.21148757,0.220112115,0.22777648,0.238486885,0.25130795,0.26492481,0.2800359,0.296705935,0.31542907,0.3361732699999999,0.3575278149999999,0.388992315,0.423196325,0.46422623,0.5014855149999999,0.5235916899999999,0.553064615,0.18999021,0.1964671949999999,0.20382739,0.21148757,0.220112115,0.22777648,0.238486885,0.25130795,0.26492481,0.2800359,0.296705935,0.31542907,0.3361732699999999,0.3575278149999999,0.388992315,0.423196325,0.46422623,0.5014855149999999,0.5235916899999999,0.553064615,0.1278129,0.13054512,0.13379972,0.13693379,0.14027211,0.14317533,0.14728814,0.15216857,0.15739922,0.16274053,0.1679591,0.17319964,0.17804724,0.18254648,0.18925093,0.195897,0.20318362,0.21238217,0.22233354,0.23578693,0.25216752,0.26238927,0.27385506,0.28604135,0.29995212,0.31237763,0.32968563,0.35044733,0.3724504,0.39733127,0.42545277,0.4576585,0.4942993,0.53250915,0.5887337,0.65049565,0.72526884,0.79058886,0.82484984,0.8703423,0.1278129,0.13054512,0.13379972,0.13693379,0.14027211,0.14317533,0.14728814,0.15216857,0.15739922,0.16274053,0.1679591,0.17319964,0.17804724,0.18254648,0.18925093,0.195897,0.20318362,0.21238217,0.22233354,0.23578693,0.45233536,0.46350473,0.47558695,0.48799428,0.5016191,0.513325,0.5289782,0.5468458,0.56483704,0.5839782,0.60412663,0.62548316,0.64763856,0.6688205,0.6974716,0.7256952,0.75626266,0.79058886,0.82484984,0.8703423,0.1859035881818181,0.5690580254545454,0.1859035881818181,0.680886568181818,0.7458257769563129,0.3774808068181818,0.3774808068181818,0.361999836766627,0.1030688520465338,0.2589414916574826
8,8,4,P19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1863406688018909,0.0765779123899382,-0.3486142741853886,-0.3935129666525799,-0.4064671141126204,-0.4371522466586777,-0.4414460304304883,-0.4336652243108087,-0.0096208444085419,0.31633042830058,0.3330249234198391,0.2739269363533442,0.2752747837393877,-0.1447937233365352,-0.15976228055012,-0.2079627405457107,-0.2289411772747761,-0.2930241821339537,-0.3419723568441293,-0.3791449241014962,-0.4092081867442381,-0.3840938300909448,-0.438737591035674,-0.3898802562369486,-0.4092885239902005,-0.4299979172336948,-0.2252817278126559,-0.1953249925896345,-0.1322203546265382,-0.0082863633295004,0.1174931727755698,0.1704841949049132,0.2283693717954953,-0.0250384889964636,-0.0431052497941592,-0.0564731629225194,-0.0640142673661096,-0.0803478489369742,-0.0849346831725339,-0.0840779117635184,-0.1083386828765192,-0.115640634919831,-0.2067766353285864,-0.1205847473832807,-0.0828115733559484,-0.071531557071339,-0.0639208136822362,-0.0563576706403375,0.0083317684669009,0.0800934608301934,0.108413059538123,0.0830084487267267,0.0982004364311149,-0.1197546035596246,-0.1166598195844737,-0.1514896698215035,-0.1649261874800828,-0.212656633923053,-0.2570372858031842,-0.2950720638757917,-0.3008881834005253,-0.2584241545064236,-0.2282800436276797,-0.2625955389458979,-0.3168509210390283,-0.3725551485207123,-0.1618151644634463,-0.1392061411825095,-0.1489167175283405,-0.111631326325719,0.010595869068285,0.0874066780415342,0.1353369820807529,-0.400758195,-0.411935345,-0.423443075,-0.4361442949999999,-0.451747585,-0.46881075,-0.4862552,-0.5049548,-0.524873795,-0.5461118,-0.568877735,-0.59322047,-0.61966983,-0.6490271999999999,-0.6820710000000001,-0.7194252,-0.7619353799999999,-0.81140712,-0.8645108499999999,-0.94168172,-0.400758195,-0.411935345,-0.423443075,-0.4361442949999999,-0.451747585,-0.46881075,-0.4862552,-0.5049548,-0.524873795,-0.5461118,-0.568877735,-0.59322047,-0.61966983,-0.6490271999999999,-0.6820710000000001,-0.7194252,-0.7619353799999999,-0.81140712,-0.8645108499999999,-0.94168172,-0.46505535,-0.48101452,-0.49745312,-0.51548666,-0.53686917,-0.56019914,-0.58443445,-0.6104939,-0.63838494,-0.6682896,-0.7005599,-0.7353639,-0.773412,-0.81566674,-0.863087,-0.9165354,-0.97711706,-1.0470264,-1.1209017,-1.2266524,-0.33646104,-0.34285617,-0.34943303,-0.35680193,-0.366626,-0.37742236,-0.38807595,-0.3994157,-0.41136265,-0.423934,-0.43719557,-0.45107704,-0.46592766,-0.48238766,-0.501055,-0.522315,-0.5467537,-0.57578784,-0.60812,-0.65671104,-0.7593082,-0.7780207,-0.79657257,-0.81613046,-0.8383129,-0.8616028,-0.8848534,-0.9088496,-0.9334601,-0.9587017,-0.9846924,-1.0113463,-1.0390255,-1.0682908,-1.0996393,-1.1333311,-1.1697752,-1.2101563,-1.2517601,-1.3096211,-0.33646104,-0.34285617,-0.34943303,-0.35680193,-0.366626,-0.37742236,-0.38807595,-0.3994157,-0.41136265,-0.423934,-0.43719557,-0.45107704,-0.46592766,-0.48238766,-0.501055,-0.522315,-0.5467537,-0.57578784,-0.60812,-0.65671104,-0.8414858763636364,-0.4932651018181818,-1.0781980727272726,-0.4932651018181818,-0.2218497761493434,-0.667375489090909,-0.667375489090909,-0.4042372257878557,-0.249766579026667,-0.147667339210566
10,10,4,P19,0.0,0.0,0.0,0.0,-0.0479287552492764,0.051979143409719,0.2309473522970088,-0.3555815788511326,-0.370554872619002,0.5400324252235851,0.8241885184718933,0.8897126013058905,0.7995455218693708,0.8345532103383981,0.8859744941855183,0.4752264440330766,0.3073567789320918,0.2958954972683674,0.0,0.0,0.0360589702113881,0.1019906074066958,0.352285192852129,0.3447549066877333,0.3488057244862695,0.3494919100974684,0.3462416969320276,0.3134152954319146,0.2575311131057864,0.3028766636907514,0.2991814188887369,0.2613732594131912,0.2363853745808289,0.2028401374570795,0.1219505852427022,0.1133217923572994,0.1713102913617513,0.0106345539630743,0.0384433497886946,0.0586725846500174,0.1801894015972258,0.2038134213552306,0.2290249735321204,0.2229793196965475,0.220891606057893,0.2168052955660315,0.2134359221118306,0.1951517563965569,0.1729988417628347,0.1825029029743483,0.1733034374010789,0.1369220939185786,0.1201233631415565,0.1192959637092135,0.1305075469117599,0.1717298261934972,0.20726129750701,0.2155864013644833,0.2135670036439228,0.2388052021146899,-0.1452072596308388,-0.1188257836208508,0.1295614204063912,0.1217759921914107,0.1279135622986601,0.132683379028728,0.1328100062247073,0.1182569445098167,0.0846137621546637,0.1203612474946302,0.1258900507105773,0.1269941216881875,0.1165076367451031,0.0841103433476376,-0.0084362879785032,-0.0584021776972521,-0.035938579492275,-0.204948418583373,-0.1751204644399034,-0.1801370809873969,0.1934378,0.199475995,0.20568453,0.210237455,0.212887335,0.21257686,0.212008165,0.21221447,0.2136551,0.2167266299999999,0.22205541,0.22876443,0.23577671,0.241915335,0.248182105,0.256040805,0.26635444,0.276759715,0.2873545349999999,0.297136215,0.1934378,0.199475995,0.20568453,0.210237455,0.212887335,0.21257686,0.212008165,0.21221447,0.2136551,0.2167266299999999,0.22205541,0.22876443,0.23577671,0.241915335,0.248182105,0.256040805,0.26635444,0.276759715,0.2873545349999999,0.297136215,0.17145889,0.1766909,0.1820408,0.1857292,0.18746834,0.18609938,0.18447036,0.18355761,0.18375279,0.1856233,0.1895308,0.19478044,0.2002191,0.20474733,0.20918897,0.21507151,0.22323295,0.23128943,0.23931827,0.24629913,0.21541671,0.22226109,0.22932826,0.23474571,0.23830633,0.23905434,0.23954597,0.24087133,0.24355741,0.24782996,0.25458002,0.26274842,0.27133432,0.27908334,0.28717524,0.2970101,0.30947593,0.32223,0.3353908,0.3479733,0.17145889,0.1766909,0.1820408,0.1857292,0.18746834,0.18609938,0.18447036,0.18355761,0.18375279,0.1856233,0.1895308,0.19478044,0.2002191,0.20474733,0.20918897,0.21507151,0.22323295,0.23128943,0.23931827,0.24629913,0.3041484,0.3118561,0.3197791,0.3260061,0.3303761,0.33202887,0.33339524,0.33560425,0.33922178,0.34433216,0.35199025,0.36099023,0.37036726,0.37882233,0.38760266,0.39805168,0.4110255,0.424159,0.43754542,0.45017913,0.2069777172727273,0.2827650490909091,0.2069777172727273,0.3821916609090909,0.3312220236921588,0.2448713831818182,0.2448713831818182,0.2865297318950916,0.1102883534532904,0.1762683940460873
12,12,4,P19,0.0,0.0,0.0,0.0,0.2408553746956206,0.1613817222470481,-0.1901694076127466,-0.0246517367951394,-0.0206686202464794,0.0976945606111666,0.5181286136621623,0.5734299187960186,0.5858280355467356,0.6174176399824137,0.7463021357093009,0.7182781711776275,0.4496568467554365,0.3061081462345201,0.2224673977894929,0.1741933373002538,0.0765028480464068,0.0771300519248541,0.0780056902965726,0.0813296005170293,0.0742854573053807,0.1521823483678773,0.1744657847621129,0.17546594379194,0.1731000734983431,0.1901531295266302,0.2022470170922019,0.15184526974778,0.1273047303562857,0.1321043792746491,0.0815453012193678,0.0340090931194167,0.0381667988722107,0.1800916165476367,0.2704932772315951,0.281392806603489,0.0100282762116076,0.0032859227470362,0.0030928277897989,-0.0004925112874271,0.0001621125366783,0.0655322322251096,0.1071743582219652,0.1166746826923319,0.1002823438113853,0.0996394250443717,0.1103919948175086,0.0777469786124556,0.0566309279615747,0.0551089685928211,0.0722137898101104,0.1169539767795859,0.160366631483303,0.1831077126977668,0.1898697972237079,0.1874279921832656,0.0711492469985545,0.0742705019019965,0.0741561326269847,0.0814740783445352,0.074165846393333,0.0867066327924552,0.0672986154331173,0.0584701626801137,0.0728173829336514,0.0905168172371206,0.0918562939365063,0.0766563172128473,0.0700755103117702,0.082260408415818,0.008127214671186,-0.0852124030221888,-0.120198783056212,-0.0030593389906776,0.0781089937436802,0.0946643165951751,0.067884327,0.07274595,0.07628645,0.076227705,0.074925815,0.075282827,0.08007379,0.085700795,0.0906472575,0.094976414,0.099495372,0.103954942,0.107698385,0.1108758525,0.113776145,0.117693405,0.1220436699999999,0.127469465,0.1339739375,0.138526455,0.067884327,0.07274595,0.07628645,0.076227705,0.074925815,0.075282827,0.08007379,0.085700795,0.0906472575,0.094976414,0.099495372,0.103954942,0.107698385,0.1108758525,0.113776145,0.117693405,0.1220436699999999,0.127469465,0.1339739375,0.138526455,0.061630964,0.06628001,0.069589406,0.06928874,0.06773194,0.067819074,0.07230199,0.07760704,0.08221773,0.086162284,0.090260334,0.09425799,0.09746996,0.10009417,0.10241918,0.1056376,0.10928869,0.11389813,0.119441025,0.12296875,0.07413769,0.07921189,0.082983494,0.08316667,0.08211969,0.08274658,0.08784559,0.09379455,0.099076785,0.103790544,0.10873041,0.113651894,0.11792681,0.121657535,0.12513311,0.12974921,0.13479865,0.1410408,0.14850685,0.15408416,0.061630964,0.06628001,0.069589406,0.06928874,0.06773194,0.067819074,0.07230199,0.07760704,0.08221773,0.086162284,0.090260334,0.09425799,0.09746996,0.10009417,0.10241918,0.1056376,0.10928869,0.11389813,0.119441025,0.12296875,0.21807332,0.22564542,0.23201999,0.23492528,0.23672786,0.24033754,0.24871798,0.25794163,0.26648074,0.27479368,0.28352073,0.29243353,0.30114,0.3093401,0.31730744,0.32718846,0.33729538,0.3491833,0.36296105,0.37495482,0.1001042811818181,0.1221875089090909,0.1001042811818181,0.3110585827272727,0.1983848513422832,0.1111458950454545,0.1111458950454545,0.1885000733723917,0.0850634980357594,0.1034379212244218
