Participant,trigger_no,fzd_hands0_fingerTip_coordinates_x,fzd_hands0_fingerTip_coordinates_y,fzd_hands0_fingerTip_coordinates_z,eyegaze_new_coordinates_x,eyegaze_new_coordinates_y,angle_center,Buidling_half_width,eyegaze_new_coordinates_x_without_tablet_&_road_gazes,eyegaze_new_coordinates_y_without_tablet_&_road_gazes,angle_center_scaled,Buidling_half_width_scaled,horizontal_angle_finger_pointing_unscaled,eyegaze_horiz_angle_x,horizontal_angle_finger_pointing,eyegaze_horiz_angle_x_scaled_without_tablet,side,difference,D_p,D_g
29,73.0,-0.31360215,-0.18032891,-0.2300894,184.92999999999995,-33.43000000000001,6.660959187826041,2.1954503471075597,,,14.967175295045111,4.933176929950685,11.0,14.367687024223098,5.0600000000000005,,0.5,-3.3676870242230983,-4.339040812173959,-7.706727836397057
29,73.0,-0.31064045,-0.17835043,-0.22802626,90.21000000000004,97.10000000000002,6.692105654847673,2.2053626120683854,,,15.03716140644272,4.955449789317661,13.0,7.008646766101587,5.98,,0.5,5.991353233898413,-6.307894345152327,-0.3165411112539145
29,73.0,-0.30962515,-0.17592941,-0.22699952,82.21000000000004,87.26999999999998,6.738579041631189,2.2153649244547657,,,15.14158710654528,4.9779249852498575,15.0,6.387106203760243,6.9,,0.5,8.612893796239756,-8.261420958368811,0.3514728378709462
29,74.0,-0.34100929,-0.16169521,-0.22781654,185.11,7.319999999999993,7.602000362399419,2.597560599916023,,,17.081694814311494,5.836718668011304,18.0,14.381671686875784,8.280000000000001,,0.5,3.6183283131242163,-10.39799963760058,-6.7796713244763644
29,74.0,-0.3408978,-0.16057159,-0.22808625,188.49,8.670000000000016,7.603214473562506,2.610758750731743,,,17.08442292209495,5.866374912894227,18.0,14.644272574465004,8.280000000000001,,0.5,3.3557274255349956,-10.396785526437494,-7.041058100902498
29,74.0,-0.34097466,-0.16050598,-0.22770077,121.46000000000004,80.20999999999998,7.685646423272596,2.6240785184063693,,,17.26964751309352,5.896304430859112,18.0,9.436539587747465,8.280000000000001,,0.5,8.563460412252535,-10.314353576727404,-1.7508931644748689
29,75.0,-0.30541781,-0.31573442,-0.24872145,-160.66999999999996,27.720000000000027,-8.377149509881749,2.9073416552796223,,,-18.82345494870429,6.532796699413312,-15.0,-12.48286526892297,-6.9,,-0.5,-2.5171347310770305,6.622850490118251,4.105715759041221
29,75.0,-0.29977041,-0.31542853,-0.24619883,-160.40999999999997,4.3700000000000045,-8.427464335858357,2.9246012116711384,,,-18.936512362673728,6.571578922625047,-15.0,-12.46266520064688,-6.9,,-0.5,-2.53733479935312,6.572535664141643,4.035200864788523
29,75.0,-0.29730827,-0.31427214,-0.24465522,-174.07000000000005,-5.810000000000002,-8.47823305441621,2.942069635069911,,,-19.050589673273223,6.61083047000209,-15.0,-13.52394571084473,-6.9,,-0.5,-1.47605428915527,6.52176694558379,5.04571265642852
29,76.0,-0.31934035,-0.30290982,-0.22537997,-96.62,18.930000000000007,-5.775531671484071,2.036712311931722,,,-12.977619665824706,4.576492564910578,-15.0,-7.506656141677587,-6.9,,-0.5,-7.493343858322413,9.224468328515929,1.7311244701935165
29,76.0,-0.3210105,-0.30096653,-0.22513142,-103.52999999999996,5.129999999999996,-5.799810490492969,2.045269327239032,,,-13.0321741721377,4.595720178306104,-15.0,-8.04351180239992,-6.9,,-0.5,-6.9564881976000805,9.20018950950703,2.2437013119069507
29,76.0,-0.31859127,-0.30240798,-0.22647795,-113.05999999999996,0.6200000000000045,-5.824293328130929,2.0538977688980244,,,-13.087187108310196,4.615108286713861,-15.0,-8.783921997289044,-6.9,,-0.5,-6.216078002710956,9.175706671869072,2.959628669158115
29,77.0,-0.30319819,-0.30732185,-0.2340124,-134.89999999999998,32.40999999999997,-6.345949437872038,2.188724329188401,,,-14.25934838689847,4.918063567686338,-16.0,-10.480727732480918,-7.36,,-0.5,-5.5192722675190815,9.654050562127962,4.13477829460888
29,77.0,-0.30416319,-0.30732751,-0.23418041,-142.42999999999995,12.17999999999995,-6.4153034887549,2.198593323697867,,,-14.41518693923226,4.940239198349108,-16.0,-11.065752786784705,-7.36,,-0.5,-4.934247213215295,9.584696511245099,4.6504492980298044
