Participant,trigger_no,fzd_hands0_fingerTip_coordinates_x,fzd_hands0_fingerTip_coordinates_y,fzd_hands0_fingerTip_coordinates_z,eyegaze_new_coordinates_x,eyegaze_new_coordinates_y,angle_center,Buidling_half_width,eyegaze_new_coordinates_x_without_tablet_&_road_gazes,eyegaze_new_coordinates_y_without_tablet_&_road_gazes,angle_center_scaled,Buidling_half_width_scaled,horizontal_angle_finger_pointing_unscaled,eyegaze_horiz_angle_x,horizontal_angle_finger_pointing,eyegaze_horiz_angle_x_scaled_without_tablet,side,difference,D_p,D_g
15,98.0,-0.31579587,0.2471817,-0.56774253,185.49,229.58,9.064279237720148,3.4733873880889816,,,23.539933180359224,9.020387046867086,45.0,14.293535332360932,14.85,,0.5,30.706464667639068,-35.93572076227985,-5.229256094640784
15,98.0,-0.37384349,0.22216456,-0.57519031,15.950000000000044,92.0,9.126195572435822,3.494623163599664,,,23.70072990161583,9.075536355868326,45.0,1.229079133921815,14.85,,0.5,43.770920866078185,-35.87380442756418,7.897116438514008
15,98.0,-0.41137034,0.20447263,-0.58417881,49.14999999999998,146.82,9.168000806599997,3.516102327346604,,,23.809298094740196,9.13131774411913,44.0,3.787413130549029,14.52,,0.5,40.21258686945097,-34.8319991934,5.380587676050968
15,98.0,-0.23976353,-0.13060656,-0.20385066,114.92999999999996,234.61,18.052417230157676,7.071986745789766,,,46.882127546719474,18.36594957881602,20.0,8.85630500699898,6.6000000000000005,,0.5,11.14369499300102,-1.9475827698423238,9.196112223158696
15,98.0,-0.24095418,-0.12791525,-0.2052505,145.11,48.97999999999999,18.226579740153,7.194742466498758,,,47.33442758517733,18.68474618549727,20.0,11.181923079836622,6.6000000000000005,,0.5,8.818076920163378,-1.7734202598470006,7.044656660316377
15,98.0,-0.24159911,-0.1268779,-0.20704719,211.44000000000003,-50.34,18.37453136127384,7.251782237494517,,,47.718657945228166,18.832878470773263,20.0,16.29319699538733,6.6000000000000005,,0.5,3.70680300461267,-1.6254686387261614,2.0813343658865087
15,99.0,-0.19373842,-0.2369135,-0.20617326,21.129999999999995,-252.3,7.112924259559597,2.153461321357185,,,18.47226430207628,5.59253905156461,-15.0,1.6282408839979858,-4.95,,0.5,-16.628240883997986,22.1129242595596,5.484683375561612
15,99.0,-0.19275001,-0.22860311,-0.20570777,31.600000000000023,-265.38,7.180698943328344,2.163968633339824,,,18.648275155823708,5.619826540783522,-15.0,2.4350407919704877,-4.95,,0.5,-17.435040791970486,22.180698943328345,4.745658151357857
15,99.0,-0.19189371,-0.22289801,-0.20356968,45.809999999999945,-263.1,7.168435549973316,2.174579606960421,,,18.6164271232807,5.6473832392762136,-15.0,3.5300385658280957,-4.95,,0.5,-18.530038565828097,22.168435549973317,3.6383969841452206
15,100.0,-0.22411831,-0.16184731,-0.20601553,408.24,-100.25,13.29180485910284,3.750839637828194,408.24,-100.25,34.518817219090074,9.740930539439818,18.0,31.45826116816554,5.94,13.841634913992838,0.5,-13.458261168165539,-4.7081951408971605,-18.1664563090627
15,100.0,-0.22679789,-0.16043799,-0.20390016,468.22,-95.82,13.490016353694296,3.78368121365892,468.22,-95.82,35.03357247054409,9.826220111872216,18.0,36.08021517773484,5.94,15.875294678203328,0.5,-18.080215177734843,-4.509983646305704,-22.59019882404055
15,100.0,-0.22817259,-0.15763704,-0.20264037,485.13,-73.47,13.562091074312688,3.81396587623075,485.13,-73.47,35.22075051999005,9.904869380571256,18.0,37.38327023445069,5.94,16.4486389031583,0.5,-19.38327023445069,-4.437908925687312,-23.821179160138
15,103.0,-0.23973484,-0.20298107,-0.20009242,-27.889999999999983,109.69,10.511360496908214,4.009997881403595,,,27.298003210470632,10.413964498005136,11.0,-2.149154673672684,3.63,,0.5,13.149154673672683,-0.48863950309178605,12.660515170580897
15,103.0,-0.23954877,-0.20195527,-0.20270601,-1.490000000000009,136.07,10.595004528530753,4.040058550256122,,,27.515226760594366,10.49203205501515,11.0,-0.1148167968365837,3.63,,0.5,11.114816796836584,-0.4049954714692472,10.709821325367336
15,103.0,-0.24194299,-0.20043562,-0.20878237,24.559999999999945,158.13,10.660452648965878,4.077387516275975,,,27.685195529364385,10.588975379768703,9.0,1.8925506914808543,2.97,,0.5,7.107449308519145,1.6604526489658777,8.767901957485023
15,105.0,-0.20029332,-0.18774079,-0.20516153,392.29,-172.66,11.792587890075191,3.2732374275448937,392.29,-172.66,30.62535075052527,8.500597599334089,11.0,30.229182034243724,3.63,13.30084009506724,0.5,-19.229182034243724,0.7925878900751915,-18.43659414416853
15,105.0,-0.20008262,-0.18607421,-0.2001313,399.34,-184.28,11.939021432497311,3.2964403260110204,399.34,-184.28,31.005638660195523,8.56085552665062,9.0,30.772442717262464,2.97,13.539874795595484,0.5,-21.772442717262464,2.939021432497311,-18.83342128476515
15,105.0,-0.19921046,-0.18506883,-0.19805238,409.03,-195.12,12.100420904586716,3.322278159851209,409.03,-195.12,31.424793089211697,8.62795638113359,11.0,31.5191371879648,3.63,13.86842036270451,0.5,-20.5191371879648,1.1004209045867164,-19.418716283378085
15,106.0,-0.18371686,-0.17508723,-0.21430781,322.65,-59.75999999999999,13.235139030278086,3.577627798473493,322.65,-59.75999999999999,34.37165606163219,9.291099392635662,-15.0,24.8628453015594,-4.95,10.939651932686136,0.5,-39.8628453015594,28.235139030278084,-11.627706271281314
15,106.0,-0.19278975,-0.17064208,-0.20949702,335.76,-67.59,13.362344762316596,3.604768954814757,335.76,-67.59,34.7020093477362,9.361584975653924,11.0,25.87307899721551,3.63,11.384154758774825,0.5,-14.873078997215512,2.362344762316596,-12.510734234898916
