Participant,trigger_no,fzd_hands0_fingerTip_coordinates_x,fzd_hands0_fingerTip_coordinates_y,fzd_hands0_fingerTip_coordinates_z,eyegaze_new_coordinates_x,eyegaze_new_coordinates_y,angle_center,Buidling_half_width,eyegaze_new_coordinates_x_without_tablet_&_road_gazes,eyegaze_new_coordinates_y_without_tablet_&_road_gazes,angle_center_scaled,Buidling_half_width_scaled,horizontal_angle_finger_pointing_unscaled,eyegaze_horiz_angle_x,horizontal_angle_finger_pointing,eyegaze_horiz_angle_x_scaled_without_tablet,side,difference,D_p,D_g
33,49.0,-0.31836027,-0.1142637,-0.22145942,395.69000000000005,-106.5,12.098020861332971,5.479252045693152,395.69000000000005,-106.5,29.50707288079112,13.363895739445596,32.0,31.12241860662864,13.44,12.448967442651458,0.5,0.8775813933713614,-19.90197913866703,-19.024397745295666
33,49.0,-0.31773064,-0.11588173,-0.22211562,402.3,-122.85,12.15267661820602,5.519763867933245,402.3,-122.85,29.640378271804483,13.462704073889183,32.0,31.64231849540473,13.44,12.656927398161892,0.5,0.35768150459526993,-19.84732338179398,-19.48964187719871
33,49.0,-0.31679517,-0.11458187,-0.21923661,360.76,-140.72,12.290578498083349,5.561078512357456,360.76,-140.72,29.97672095682529,13.563470491639835,32.0,28.375050510569757,13.44,11.350020204227905,0.5,3.624949489430243,-19.70942150191665,-16.08447201248641
33,50.0,-0.30873847,-0.07411707,-0.21513671,429.68000000000006,-82.03999999999999,15.31766001829362,5.514723311414005,429.68000000000006,-82.03999999999999,37.35977278461814,13.45041015653876,45.0,33.79585237659833,18.9,13.518340950639336,0.5,11.204147623401667,-29.68233998170638,-18.478192358304714
33,50.0,-0.30758947,-0.07117629,-0.21392103,436.3299999999999,-100.23,15.4912952152681,5.573725877715698,436.3299999999999,-100.23,37.783269030038895,13.59431741574859,45.0,34.31889840691014,18.9,13.727559362764056,0.5,10.681101593089863,-29.5087047847319,-18.827603191642037
33,50.0,-0.30651957,-0.07188062,-0.2139703,418.1700000000001,-122.9,15.70970901956542,5.6339382769631206,418.1700000000001,-122.9,38.31598029872006,13.74117545751305,45.0,32.89055014969774,18.9,13.156220059879097,0.5,12.109449850302262,-29.29029098043458,-17.18084113013232
33,51.0,-0.29786983,-0.34093589,-0.23796949,-409.1,-306.77,-16.04767010679929,4.6120329138775045,-409.1,-306.77,-39.14026739048347,11.248748276947234,-15.0,-32.17716255647546,-6.3,-12.870865022590184,-0.5,17.17716255647546,-1.0476701067992913,16.129492449676167
33,51.0,-0.30001044,-0.34514749,-0.23705821,-414.23,-311.1,-16.197788147178326,4.648318109427443,-414.23,-311.1,-39.50640529096794,11.337247868893533,-15.0,-32.580655208430294,-6.3,-13.032262083372116,-0.5,17.580655208430294,-1.1977881471783256,16.382867061251968
33,51.0,-0.2979182,-0.34471676,-0.23820682,-368.38,-303.1,-16.343741513661243,4.693368747871755,-368.38,-303.1,-39.86238555181977,11.447126376059211,-15.0,-28.974390473122536,-6.3,-11.589756189249016,-0.5,13.974390473122536,-1.343741513661243,12.630648959461293
33,51.0,-0.29099774,-0.1099453,-0.2233749,549.0,-187.45,-64.9857704835776,16.006173779637034,549.0,-187.45,-158.50029420944577,39.039057848534725,-31.0,43.18079257762168,-13.02,17.272317031048672,-0.5,-74.18079257762167,-33.985770483577596,-108.16656306119927
33,51.0,-0.30280891,-0.10433294,-0.2216021,566.96,-195.25,-66.67333290575569,16.306070696011258,566.96,-195.25,-162.61625895713811,39.77050642757146,45.0,44.593410127155536,18.9,17.837364050862217,-0.5,0.4065898728444637,-111.67333290575569,-111.26674303291122
33,51.0,-0.30463451,-0.10438279,-0.22235563,564.1199999999999,-198.8,-68.70259542379597,16.65066098742106,564.1199999999999,-198.8,-167.56563023863836,40.61096214831996,45.0,44.3700340781201,18.9,17.74801363124804,-0.5,0.6299659218799007,-113.70259542379597,-113.07262950191607
33,54.0,-0.33706591,-0.15103492,-0.21161586,235.9,-242.35,9.53825955132602,5.098725840203378,,,23.263815045684165,12.435792324256038,32.0,18.554369706850547,13.44,,0.5,13.445630293149453,-22.46174044867398,-9.016110155524528
33,54.0,-0.33865872,-0.15148929,-0.21210325,239.03,-234.06,9.60610242652999,5.134278116298808,,,23.429283818306647,12.522504325652791,25.0,18.800555282019868,10.5,,0.5,6.199444717980132,-15.39389757347001,-9.194452855489878
33,54.0,-0.33760563,-0.15074156,-0.21319684,237.67,-208.82,9.6681093568823,5.166696067227649,,,23.58051872143593,12.601571707968237,25.0,18.693586469805723,10.5,,0.5,6.306413530194277,-15.3318906431177,-9.025477112923422
33,55.0,-0.33755532,-0.28928593,-0.22407356,-180.44,-263.98,-8.113556016871943,3.0307744109616266,,,-19.78896312515067,7.392058788335407,-15.0,-14.192244467588443,-6.3,,-0.5,-0.8077555324115568,6.886443983128057,6.0786884507165
33,55.0,-0.32905897,-0.29015338,-0.22538102,-185.93,-266.5,-8.161928608602276,3.045843360880962,,,-19.90694387638095,7.428811957188667,-15.0,-14.62405239336466,-6.3,,-0.5,-0.3759476066353393,6.838071391397724,6.462123784762385
33,55.0,-0.32828909,-0.29212174,-0.22243641,-190.49,-264.69,-8.245792283634362,3.0610488975013497,,,-20.111487379784208,7.465898261005792,-15.0,-14.982712528435618,-6.3,,-0.5,-0.017287471564381818,6.754207716365638,6.736920244801256
33,56.0,-0.35816717,-0.11253929,-0.21308985,340.84000000000003,-189.16,10.944842147151451,4.06269948551809,340.84000000000003,-189.16,26.694469996902395,9.908924045178624,32.0,26.80827202578611,13.44,10.723308810314444,0.5,5.19172797421389,-21.05515785284855,-15.863429878634658
33,56.0,-0.35827908,-0.11224268,-0.21243037,344.71000000000004,-188.39,11.09172265338472,4.099261006701143,344.71000000000004,-188.39,27.05271155160533,9.998097595344088,32.0,27.112661219366064,13.44,10.845064487746429,0.5,4.887338780633936,-20.90827734661528,-16.020938565981346
33,56.0,-0.35755891,-0.11311562,-0.21130548,343.71000000000004,-185.09,11.226137718238558,4.133051571740273,343.71000000000004,-185.09,27.380549894783844,10.080512783474523,32.0,27.03400768097331,13.44,10.813603072389324,0.5,4.9659923190266895,-20.773862281761442,-15.807869962734753
33,57.0,-0.3751345,-0.14302008,-0.20454885,287.33000000000004,-212.77,8.622536830177086,3.2320915165168014,287.33000000000004,-212.77,21.03036732880192,7.88307120878448,18.0,22.599521186389868,7.56,9.039808474555947,0.5,-4.599521186389868,-9.377463169822914,-13.976984356212782
33,57.0,-0.37695786,-0.14233166,-0.2049531,299.16,-212.96,8.758345200365357,3.2555177388197647,299.16,-212.96,21.361603943691104,7.940207764981405,18.0,23.529992545576132,7.56,9.411997018230457,0.5,-5.529992545576132,-9.241654799634643,-14.771647345210775
33,57.0,-0.37665281,-0.14084812,-0.20300834,305.94000000000005,-223.06,8.859747998904558,3.274947915326345,305.94000000000005,-223.06,21.60892536932821,7.987597965480956,18.0,24.063263535879013,7.56,9.625305414351606,0.5,-6.063263535879013,-9.140252001095442,-15.203515536974455
33,58.0,-0.3502031,-0.11181394,-0.20050099,355.5,-189.29,12.274859319322712,6.547560176098736,355.5,-189.29,29.938381879828093,15.969499269504816,32.0,27.961332898623876,13.44,11.18453315944955,0.5,4.038667101376124,-19.72514068067729,-15.686473579301165
33,58.0,-0.35589206,-0.11161992,-0.19869287,364.65,-197.32,12.368962450973427,6.611474620760139,364.65,-197.32,30.167899417924197,16.12538660003398,32.0,28.68101277491757,13.44,11.472405109967028,0.5,3.318987225082431,-19.631037549026573,-16.312050323944142
33,58.0,-0.35511976,-0.10891745,-0.19739729,363.84,-204.4,12.427075764856223,6.670605068425098,363.84,-204.4,30.309637790484327,16.269605761888815,32.0,28.61730340881944,13.44,11.446921363527778,0.5,3.3826965911805615,-19.572924235143777,-16.190227643963215
33,59.0,-0.38643369,-0.14989425,-0.21086262,237.24,-237.95,8.000188117738388,3.095075362967517,,,19.51245881916393,7.548888810277774,9.0,18.659765448296845,3.78,,0.5,-9.659765448296845,-0.9998118822616124,-10.659577330558458
33,59.0,-0.38546291,-0.14904962,-0.21196097,234.79999999999995,-242.95,8.05118659175654,3.1146655219517627,,,19.6368440972942,7.59666920804035,9.0,18.46785081461852,3.78,,0.5,-9.467850814618519,-0.9488134082434598,-10.416664222861979
33,59.0,-0.38513824,-0.14963761,-0.21080984,235.23,-239.23,8.047213470445447,3.134508373007391,,,19.62715365441645,7.645065921765027,9.0,18.50167183612741,3.78,,0.5,-9.50167183612741,-0.9527865295545528,-10.454458365681964
33,60.0,-0.37797108,-0.11238719,-0.20699126,370.73,-259.63,11.29046612800313,4.246767389469069,370.73,-259.63,27.53744688619964,10.357865662915058,23.0,29.159226288345515,9.66,11.663690515338208,0.5,-6.159226288345515,-11.70953387199687,-17.868760160342383
33,60.0,-0.37648144,-0.11236127,-0.20640691,374.97,-264.78,11.429927501030477,4.282968425874444,374.97,-264.78,27.87759317501333,10.446159990707768,23.0,29.492717291130788,9.66,11.797086916452317,0.5,-6.492717291130788,-11.570072498969523,-18.06278979010031
33,60.0,-0.37260512,-0.10980438,-0.2045265,377.52,-255.94,11.530324945399183,4.319782335976649,377.52,-255.94,28.12246254182861,10.535949117447046,25.0,29.6932838140323,10.5,11.87731352561292,0.5,-4.6932838140322986,-13.469675054600817,-18.162958868633115
33,61.0,-0.3784537,-0.11692379,-0.21047008,265.74,-295.71,9.85268481016104,4.632170300653073,265.74,-295.71,24.030698251982777,11.297863363292844,20.0,20.90139129249032,8.4,8.360556516996128,0.5,-0.9013912924903202,-10.14731518983896,-11.04870648232928
33,61.0,-0.38076821,-0.11747152,-0.21022032,273.0,-288.31,9.86498426850208,4.670856095906767,273.0,-288.31,24.06069663087657,11.392218017916605,20.0,21.472415981221708,8.4,8.588966392488684,0.5,-1.4724159812217081,-10.13501573149792,-11.607431712719627
33,61.0,-0.37743565,-0.11671525,-0.20912679,283.33000000000004,-291.33,9.88342958311271,4.702933310523896,283.33000000000004,-291.33,24.1056847532119,11.470454344367782,23.0,22.28490703281885,9.66,8.913962813127542,0.5,0.7150929671811497,-13.11657041688729,-12.40147744970614
33,62.0,-0.33891422,-0.09909263,-0.22488362,393.43000000000006,-256.13,12.924100558111968,4.791318788517585,393.43000000000006,-256.13,31.52188126123509,11.686026525194391,37.0,30.94466160986101,15.54,12.377864643944406,0.5,6.055338390138989,-24.075899441888033,-18.02056105174904
33,62.0,-0.3405503,-0.0960543,-0.22363327,397.29,-257.83,13.095468788338026,4.832376757370078,397.29,-257.83,31.939848374756448,11.78616691122562,38.0,31.24826426805704,15.96,12.499305707222817,0.5,6.751735731942961,-24.904531211661975,-18.15279547971901
33,62.0,-0.34229255,-0.09495096,-0.22264619,403.75,-253.17,13.220051189301032,4.869444642750425,403.75,-253.17,32.243704850705214,11.876575483668288,38.0,31.75636612607423,15.96,12.702546450429692,0.5,6.24363387392577,-24.77994881069897,-18.5363149367732
33,63.0,-0.30646977,-0.34304374,-0.24324805,-385.49,-215.29,-15.67438207950788,4.428219319726491,-385.49,-215.29,-38.22981789191972,10.80042692081291,-15.0,-30.32015251502255,-6.3,-12.12806100600902,-0.5,15.32015251502255,-0.6743820795078808,14.645770435514669
33,63.0,-0.30824658,-0.34884533,-0.24547136,-391.78,-224.49,-15.820591669016654,4.465643017765089,-391.78,-224.49,-38.58642308073162,10.891703320329052,-15.0,-30.814883271512965,-6.3,-12.325953308605186,-0.5,15.814883271512965,-0.8205916690166539,14.994291602496311
33,63.0,-0.31014487,-0.35073638,-0.24438497,-394.5,-240.49,-15.940585457812348,4.503653612398633,-394.5,-240.49,-38.87908793160432,10.984411160640269,-15.0,-31.02882089594126,-6.3,-12.411528358376504,-0.5,16.02882089594126,-0.9405854578123485,15.08823543812891
