,Participant,trigger_no,fzd_hands0_fingerTip_coordinates_x,fzd_hands0_fingerTip_coordinates_y,fzd_hands0_fingerTip_coordinates_z,eyegaze_new_coordinates_x,eyegaze_new_coordinates_y,angle_center,Buidling_half_width,eyegaze_new_coordinates_x_without_tablet_&_road_gazes,eyegaze_new_coordinates_y_without_tablet_&_road_gazes,angle_center_scaled,Buidling_half_width_scaled,horizontal_angle_finger_pointing_unscaled,eyegaze_horiz_angle_x,horizontal_angle_finger_pointing,eyegaze_horiz_angle_x_scaled_without_tablet,side,difference,D_p,D_g,Trigger,Condition,T_detection,T_pointing,T_action,T_conf,length_point,length_gaze,sum_length_gazeb,sum_length_gazem,sum_length_gazec,frequency_b,frequency_m,frequency_c
3011,23,95.0,-0.43721369,-0.06895319,-0.19817622,-23.5,-153.23,13.42371802806674,4.925582628496278,,,22.94113410996606,8.417820712100138,22.0,-1.863246654183586,16.28,,0.5,23.863246654183587,-8.57628197193326,15.286964682250323,95,4,0.0,1.3,1.3,4.8,2.0,4.9,1.7,1.7,1.5,2.0,2.0,1.0
3012,23,96.0,-0.439556,-0.31883609,-0.23665592,-203.1,-244.37,-11.684872720315909,5.532949541758834,,,-19.969447479019884,9.455810766865849,-13.0,-16.103208317646228,-9.62,,-0.5,3.103208317646228,1.3151272796840914,4.418335597330319,96,4,0.0,1.8,1.8,4.3,2.1,5.6,4.0,0.0,1.6,1.0,0.0,2.0
3013,23,96.0,-0.43953407,-0.32100853,-0.23694004,-212.49,-203.08,-11.784910513455957,5.5804674146240405,,,-20.14041206749623,9.537018811592484,-13.0,-16.84771410840299,-9.62,,-0.5,3.8477141084029896,1.2150894865440431,5.062803594947033,96,4,0.0,1.8,1.8,4.3,2.1,5.6,4.0,0.0,1.6,1.0,0.0,2.0
3014,23,96.0,-0.4431929,-0.32221216,-0.2372748,16.659999999999968,-156.16,-11.886651155644705,5.628773281019118,,,-20.3142868249968,9.619573537261674,-13.0,1.3209229471786588,-9.62,,-0.5,-14.32092294717866,1.1133488443552952,-13.207574102823363,96,4,0.0,1.8,1.8,4.3,2.1,5.6,4.0,0.0,1.6,1.0,0.0,2.0
3015,23,97.0,-0.40925875,-0.05032383,-0.22412525,369.5,-213.57,19.639803231510538,6.496620393157323,369.5,-213.57,33.56442372265151,11.102724251905864,22.0,29.296580371099363,16.28,12.597529559572726,0.5,-7.296580371099363,-2.3601967684894625,-9.656777139588826,97,5,1.8,5.3,3.5,4.7,2.0,4.0,2.6,0.8,0.6,3.0,1.0,1.0
3016,23,97.0,-0.41616011,-0.04617178,-0.21852565,391.3200000000001,-205.6,19.93335316437999,6.6015459231888505,391.3200000000001,-205.6,34.0661005579254,11.282041982729746,23.0,31.02662471128174,17.02,13.341448625851148,0.5,-8.026624711281741,-3.066646835620009,-11.09327154690175,97,5,1.8,5.3,3.5,4.7,2.0,4.0,2.6,0.8,0.6,3.0,1.0,1.0
3017,23,97.0,-0.41929856,-0.03943846,-0.21987769,401.99,-190.03,20.235147542318664,6.699423679284789,401.99,-190.03,34.5818671498226,11.449315067897706,26.0,31.87261797937275,19.24,13.705225731130284,0.5,-5.872617979372752,-5.764852457681336,-11.637470437054088,97,5,1.8,5.3,3.5,4.7,2.0,4.0,2.6,0.8,0.6,3.0,1.0,1.0
3018,23,99.0,-0.48175862,-0.10477074,-0.22856879,215.4,-173.91,10.16863752799178,2.971829034888966,,,17.37820153533795,5.078855820625243,7.0,17.078439545155078,5.18,,0.5,-10.078439545155078,3.1686375279917804,-6.9098020171632974,99,5,0.4,8.6,8.2,3.0,2.6,4.3,3.9,0.0,0.4,6.0,0.0,1.0
3019,23,99.0,-0.47742856,-0.1053183,-0.22944744,226.70000000000005,-176.57,10.246541138013209,2.9913573807940543,,,17.511338804864575,5.112229763777039,7.0,17.974383680996553,5.18,,0.5,-10.974383680996551,3.2465411380132085,-7.727842542983344,99,5,0.4,8.6,8.2,3.0,2.6,4.3,3.9,0.0,0.4,6.0,0.0,1.0
3020,23,99.0,-0.47788709,-0.10554435,-0.23214416,234.74,-175.68,10.325902794753274,3.01111838352574,,,17.646967876233347,5.1460013174454895,7.0,18.611851898002342,5.18,,0.5,-11.611851898002342,3.325902794753274,-8.285949103249068,99,5,0.4,8.6,8.2,3.0,2.6,4.3,3.9,0.0,0.4,6.0,0.0,1.0
3021,23,100.0,-0.2997379,-0.18440159,-0.25558817,113.17999999999996,-402.77,9.439449472225714,2.8196520400303093,,,16.132019148033745,4.8187853364118,20.0,8.973713034914816,14.8,,0.5,11.026286965085184,-10.560550527774286,0.4657364373108983,100,5,3.4,5.5,2.1,1.3,0.9,3.5,2.2,0.0,1.3,2.0,0.0,3.0
3022,23,100.0,-0.30148411,-0.18387742,-0.24861836,144.65999999999997,-380.29,9.528624277228822,2.837359814051665,,,16.284418889784057,4.849047922214296,20.0,11.46967068060415,14.8,,0.5,8.53032931939585,-10.471375722771178,-1.941046403375328,100,5,3.4,5.5,2.1,1.3,0.9,3.5,2.2,0.0,1.3,2.0,0.0,3.0
3023,23,100.0,-0.29988244,-0.18333545,-0.24298277,170.05999999999997,-376.34,9.576599127502496,2.8552857870830453,,,16.366407908901767,4.879683410124924,25.0,13.483562808955767,18.5,,0.5,11.516437191044233,-15.423400872497504,-3.906963681453272,100,5,3.4,5.5,2.1,1.3,0.9,3.5,2.2,0.0,1.3,2.0,0.0,3.0
3024,23,101.0,-0.30162928,-0.2799415,-0.23930445,-258.35,-248.57,-11.3816270452876,3.5309483523402494,-258.35,-248.57,-19.45120062039652,6.034390734149486,-15.0,-20.483820132269344,-11.1,-8.808042656875818,-0.5,5.483820132269344,3.6183729547124006,9.102193086981744,101,5,5.5,11.9,6.4,,1.5,4.7,4.7,0.0,0.0,5.0,0.0,0.0
3025,23,101.0,-0.30712694,-0.28903314,-0.23847675,-171.54000000000002,-280.37,-11.488893028577662,3.558673298488367,-258.35,-248.57,-19.634518185839227,6.08177266711662,-15.0,-13.600907704623506,-11.1,-8.808042656875818,-0.5,-1.3990922953764944,3.511106971422338,2.112014676045844,101,5,5.5,11.9,6.4,,1.5,4.7,4.7,0.0,0.0,5.0,0.0,0.0
3026,23,101.0,-0.30925941,-0.29552528,-0.23955098,-167.64999999999998,-275.38,-11.576124795373929,3.586801964071965,-258.35,-248.57,-19.78359727529404,6.129844556598988,-15.0,-13.292480918037368,-11.1,-8.808042656875818,-0.5,-1.7075190819626318,3.4238752046260714,1.7163561226634396,101,5,5.5,11.9,6.4,,1.5,4.7,4.7,0.0,0.0,5.0,0.0,0.0
3027,23,102.0,-0.22899365,-0.3095147,-0.39954731,-768.29,-284.17,7.648113910212667,2.3242173416903897,-768.29,-284.17,13.070626672553448,3.972087436948875,-37.0,-55.82960916213196,-27.38,-24.00673193971674,0.5,18.82960916213196,44.648113910212665,63.477723072344624,102,5,2.1,1.6,-0.5,2.2,0.4,3.2,0.0,0.6,2.6,0.0,1.0,4.0
3028,23,102.0,-0.20596632,-0.3214668,-0.33523694,-773.75,-254.87,7.699013699924906,2.3351996933862496,-773.75,-254.87,13.157614413171666,3.9908562759971,-45.0,-56.04606292238393,-33.3,-24.09980705662509,0.5,11.046062922383932,52.699013699924905,63.74507662230884,102,5,2.1,1.6,-0.5,2.2,0.4,3.2,0.0,0.6,2.6,0.0,1.0,4.0
3029,23,102.0,-0.18985613,-0.32848811,-0.30850807,-804.52,-238.72,7.650387212381296,2.3487638771719896,-804.52,-238.72,13.074511745959636,4.014037466086931,-45.0,-57.26589482768667,-33.3,-24.624334775905268,0.5,12.265894827686672,52.6503872123813,64.91628204006797,102,5,2.1,1.6,-0.5,2.2,0.4,3.2,0.0,0.6,2.6,0.0,1.0,4.0
3030,23,103.0,-0.45316267,-0.11460079,-0.20843959,139.02999999999997,-257.02,11.211922265073657,4.347252791783772,,,19.16117515101088,7.429455021158466,13.0,11.023284354516765,9.62,,0.5,1.9767156454832355,-1.7880777349263433,0.188637910556892,103,5,1.9,3.4,1.5,1.4,1.9,4.8,2.6,0.0,2.2,2.0,0.0,2.0
3031,23,103.0,-0.45170221,-0.11401434,-0.21202962,161.72000000000003,-237.83,11.286309634057844,4.386382425074881,,,19.28830316460486,7.496327564452972,13.0,12.822308464449767,9.62,,0.5,0.1776915355502328,-1.7136903659421563,-1.5359988303919234,103,5,1.9,3.4,1.5,1.4,1.9,4.8,2.6,0.0,2.2,2.0,0.0,2.0
3032,23,103.0,-0.44905746,-0.11489218,-0.2137344,176.25,-219.67,11.317731554735802,4.426166896286731,,,19.342003227043488,7.564319225754024,11.0,13.974349906376895,8.14,,0.5,-2.9743499063768954,0.3177315547358024,-2.656618351641093,103,5,1.9,3.4,1.5,1.4,1.9,4.8,2.6,0.0,2.2,2.0,0.0,2.0
3033,23,104.0,-0.2918905,-0.32696477,-0.24981593,-500.29,-200.1,-19.202008061274825,6.114160583541496,-500.29,-200.1,-32.81623177671867,10.449100437272415,-26.0,-39.666539090276856,-19.24,-17.05661180881905,-0.5,13.666539090276856,6.797991938725176,20.464531029002032,104,5,2.8,2.5,-0.3,1.3,1.4,3.2,0.0,1.3,1.9,0.0,2.0,3.0
3034,23,104.0,-0.28914005,-0.33163193,-0.25438714,-516.04,-199.25,-19.44408041995034,6.191403279682721,-516.04,-199.25,-33.22993343769513,10.581108204977768,-26.0,-40.9153107840382,-19.24,-17.593583637136426,-0.5,14.915310784038198,6.555919580049661,21.47123036408786,104,5,2.8,2.5,-0.3,1.3,1.4,3.2,0.0,1.3,1.9,0.0,2.0,3.0
3035,23,104.0,-0.2863847,-0.33261654,-0.25791273,-521.52,-190.79,-19.670975094228115,6.270378984914784,-521.52,-190.79,-33.61769643603585,10.716077685219364,-26.0,-41.34980404637548,-19.24,-17.780415739941454,-0.5,15.349804046375482,6.329024905771885,21.678828952147366,104,5,2.8,2.5,-0.3,1.3,1.4,3.2,0.0,1.3,1.9,0.0,2.0,3.0
3036,23,105.0,-0.46898946,-0.1104401,-0.21056454,101.88,-172.07,10.600308722099024,3.037575325696757,,,18.115927606067235,5.191216231615758,11.0,8.07776889907335,8.14,,0.5,2.92223110092665,-0.3996912779009758,2.5225398230256744,105,5,1.1,1.9,0.8,1.6,1.6,5.9,1.3,1.1,3.5,1.0,2.0,5.0
3037,23,105.0,-0.46874642,-0.10954506,-0.21149054,132.39,-188.99,10.750069505958171,3.0578438954468403,,,18.37186878568252,5.225855217318651,11.0,10.496818065845314,8.14,,0.5,0.5031819341546857,-0.2499304940418287,0.2532514401128569,105,5,1.1,1.9,0.8,1.6,1.6,5.9,1.3,1.1,3.5,1.0,2.0,5.0
3038,23,105.0,-0.4662824,-0.10737634,-0.21052724,188.72000000000003,-203.41,10.769697423856952,3.0783737934872217,,,18.405412897371534,5.260940813069662,11.0,14.963059939469208,8.14,,0.5,-3.963059939469208,-0.2303025761430479,-4.193362515612256,105,5,1.1,1.9,0.8,1.6,1.6,5.9,1.3,1.1,3.5,1.0,2.0,5.0
3039,23,106.0,-0.4024891,-0.06033165,-0.222011,102.60000000000002,-202.38,15.743699496711088,4.252902571168229,,,26.90598243987925,7.268210494126505,25.0,8.13485560507387,18.5,,0.5,16.86514439492613,-9.256300503288912,7.608843891637218,106,5,1.4,2.6,1.2,1.0,1.8,6.7,1.3,0.7,4.7,1.0,1.0,3.0
3040,23,106.0,-0.4046911,-0.05984377,-0.22150832,0.0,0.0,15.85866231632482,4.304606891861985,,,27.10245389859912,7.35657317819213,25.0,0.0,18.5,,0.5,25.0,-9.14133768367518,15.85866231632482,106,5,1.4,2.6,1.2,1.0,1.8,6.7,1.3,0.7,4.7,1.0,1.0,3.0
3041,23,106.0,-0.40456387,-0.05899666,-0.22071514,0.0,0.0,16.04322988383443,4.357513355399457,,,27.417879871473044,7.446990324377671,25.0,0.0,18.5,,0.5,25.0,-8.956770116165568,16.04322988383443,106,5,1.4,2.6,1.2,1.0,1.8,6.7,1.3,0.7,4.7,1.0,1.0,3.0
3042,23,108.0,-0.47034994,-0.08944617,-0.24024934,303.09000000000003,-79.68,11.212696937466315,2.864373855002704,303.09000000000003,-79.68,19.162499066129936,4.8952149181996205,7.0,24.03112461346822,5.18,10.333383583791331,0.5,-17.03112461346822,4.212696937466316,-12.818427676001903,108,5,2.2,3.1,0.9,1.1,0.8,5.9,1.8,0.0,4.1,2.0,0.0,5.0
3043,23,108.0,-0.47340459,-0.08375095,-0.23902194,297.86,-85.02,11.33937631585966,2.8821391622456183,297.86,-85.02,19.37899412380416,4.925575828277762,9.0,23.616453124047787,6.66,10.155074843340548,0.5,-14.616453124047789,2.33937631585966,-12.277076808188127,108,5,2.2,3.1,0.9,1.1,0.8,5.9,1.8,0.0,4.1,2.0,0.0,5.0
3044,23,108.0,-0.47337532,-0.08202007,-0.23592247,288.0,-99.45,11.600167524427606,2.900039549815445,288.0,-99.45,19.82468629924678,4.956167590634596,9.0,22.83468240020736,6.66,9.81891343208916,0.5,-13.834682400207356,2.600167524427606,-11.23451487577975,108,5,2.2,3.1,0.9,1.1,0.8,5.9,1.8,0.0,4.1,2.0,0.0,5.0
3045,23,108.0,-0.46065274,-0.0652632,-0.22867499,366.94000000000005,-243.52,12.204695480905244,3.1108489867266256,366.94000000000005,-243.52,20.857824576867063,5.316440918315804,15.0,29.09360541643085,11.1,12.510250329065268,0.5,-14.093605416430854,-2.7953045190947563,-16.88890993552561,108,5,2.2,3.1,0.9,1.1,0.8,5.9,1.8,0.0,4.1,2.0,0.0,5.0
3046,23,108.0,-0.46161619,-0.06691064,-0.22696653,370.47,-252.81,12.17302335803424,3.131618465500278,370.47,-252.81,20.803696918880515,5.351935957539975,15.0,29.37348885001673,11.1,12.630600205507196,0.5,-14.37348885001673,-2.8269766419657607,-17.20046549198249,108,5,2.2,3.1,0.9,1.1,0.8,5.9,1.8,0.0,4.1,2.0,0.0,5.0
3047,23,108.0,-0.45744321,-0.07047079,-0.22227867,372.84,-260.19,12.229502560302588,3.152692792132909,372.84,-260.19,20.90021987555712,5.387951981755142,15.0,29.56139925726844,11.1,12.711401680625428,0.5,-14.56139925726844,-2.770497439697412,-17.331896696965853,108,5,2.2,3.1,0.9,1.1,0.8,5.9,1.8,0.0,4.1,2.0,0.0,5.0
3048,23,109.0,-0.40899095,-0.08958711,-0.21729219,364.73,-176.85,15.493480419517844,4.652871351780219,364.73,-176.85,26.478358036956,7.951757140192397,20.0,28.918380943845936,14.8,12.434903805853752,0.5,-8.918380943845936,-4.506519580482156,-13.424900524328091,109,5,1.0,1.8,0.8,4.1,1.8,2.2,0.8,0.0,1.4,1.0,0.0,2.0
3049,23,109.0,-0.40872908,-0.08810519,-0.21952134,390.51,-177.74,15.55380372652614,4.72148266609344,390.51,-177.74,26.581450568633176,8.069013876353688,20.0,30.96240216703116,14.8,13.313832931823397,0.5,-10.96240216703116,-4.446196273473859,-15.40859844050502,109,5,1.0,1.8,0.8,4.1,1.8,2.2,0.8,0.0,1.4,1.0,0.0,2.0
3050,23,109.0,-0.40760958,-0.08217686,-0.21929273,-519.75,-316.5,15.70724044861022,4.785483450606233,-519.75,-316.5,26.843673926674867,8.178391217086052,22.0,-41.20946589412421,16.28,-17.72007033447341,0.5,63.20946589412421,-6.29275955138978,56.91670634273443,109,5,1.0,1.8,0.8,4.1,1.8,2.2,0.8,0.0,1.4,1.0,0.0,2.0
3051,23,110.0,-0.43334088,-0.06937636,-0.21902508,499.97,-213.76,14.267681454622844,4.359069973510109,499.97,-213.76,24.38346760595044,7.4496505847287775,18.0,39.6411672209433,13.32,17.045701905005618,0.5,-21.641167220943306,-3.732318545377156,-25.373485766320456,110,5,2.9,4.4,1.5,7.1,0.5,3.0,0.8,1.5,0.7,1.0,1.0,1.0
3052,23,110.0,-0.43434143,-0.06849087,-0.21528482,488.75,-194.65,14.485199272730426,4.408700754890034,488.75,-194.65,24.7552055570963,7.534469590107069,18.0,38.751566052435216,13.32,16.66317340254714,0.5,-20.751566052435216,-3.5148007272695736,-24.26636677970479,110,5,2.9,4.4,1.5,7.1,0.5,3.0,0.8,1.5,0.7,1.0,1.0,1.0
3053,23,110.0,-0.43057743,-0.06633775,-0.21252611,487.87,-218.98,14.65791332627276,4.465100001095991,487.87,-218.98,25.050373874600147,7.6308559018730495,22.0,38.68179341176792,16.28,16.633171167060205,0.5,-16.68179341176792,-7.342086673727239,-24.02388008549516,110,5,2.9,4.4,1.5,7.1,0.5,3.0,0.8,1.5,0.7,1.0,1.0,1.0
3054,23,111.0,-0.3421928,-0.33369085,-0.24754924,-251.14,-192.9,-10.604095403931028,3.549089177526578,-251.14,-192.9,-18.12239904531813,6.065393404392921,-16.0,-19.91216020134748,-11.84,-8.562228886579415,-0.5,3.912160201347479,5.395904596068972,9.308064797416453,111,5,0.6,3.5,2.9,2.4,2.3,5.7,1.6,2.2,1.9,3.0,1.0,3.0
3055,23,111.0,-0.34241059,-0.33334556,-0.24846235,-326.2,-166.47,-10.680898442607006,3.5742889990078965,-326.2,-166.47,-18.25365543841537,6.108459899304496,-16.0,-25.86344930190152,-11.84,-11.121283199817654,-0.5,9.863449301901522,5.319101557392994,15.182550859294516,111,5,0.6,3.5,2.9,2.4,2.3,5.7,1.6,2.2,1.9,3.0,1.0,3.0
3056,23,111.0,-0.33611962,-0.32809934,-0.24878366,-336.9,-172.82,-10.846086974552444,3.599827110744884,-336.9,-172.82,-18.535962639510128,6.152104532263005,-16.0,-26.71182118274256,-11.84,-11.486083108579296,-0.5,10.711821182742558,5.153913025447556,15.865734208190114,111,5,0.6,3.5,2.9,2.4,2.3,5.7,1.6,2.2,1.9,3.0,1.0,3.0
3057,23,112.0,-0.41339052,-0.12162737,-0.21568766,178.12,-193.81,10.620684108786683,3.330287695669456,250.38,-167.31,18.15074914191644,5.6914616718991,15.0,14.12261676779491,11.1,8.536317865022514,0.5,0.8773832322050907,-4.3793158912133165,-3.501932659008226,112,5,2.1,5.5,3.4,1.0,1.5,6.3,2.4,0.0,3.9,2.0,0.0,5.0
3058,23,112.0,-0.42624137,-0.12097353,-0.21677804,250.38,-167.31,10.70222068563657,3.3521709054560005,250.38,-167.31,18.2900951517529,5.728860077424305,13.0,19.851902011680263,9.62,8.536317865022514,0.5,-6.851902011680263,-2.2977793143634297,-9.149681326043693,112,5,2.1,5.5,3.4,1.0,1.5,6.3,2.4,0.0,3.9,2.0,0.0,5.0
3059,23,112.0,-0.43293783,-0.12121864,-0.21859312,278.54999999999995,-156.13,10.670558723168662,3.374323113785026,278.54999999999995,-156.13,18.235984857895247,5.766718201458609,13.0,22.085419383950548,9.62,9.496730335098736,0.5,-9.085419383950548,-2.329441276831337,-11.414860660781883,112,5,2.1,5.5,3.4,1.0,1.5,6.3,2.4,0.0,3.9,2.0,0.0,5.0
3060,23,114.0,-0.44668928,-0.0919855,-0.23207386,376.47,-252.73,11.637702595978071,3.687004618070631,376.47,-252.73,19.88883373652653,6.3010908922827085,13.0,29.84921140002105,9.62,12.835160902009052,0.5,-16.84921140002105,-1.362297404021929,-18.21150880404298,114,5,2.2,6.0,3.8,1.0,1.4,4.0,1.7,0.0,2.3,3.0,0.0,2.0
3061,23,114.0,-0.44773743,-0.09394468,-0.22953932,386.39,-242.06,11.763062103420546,3.701689119669946,386.39,-242.06,20.10307313474572,6.326186705515938,13.0,30.63573934936152,9.62,13.173367920225454,0.5,-17.63573934936152,-1.2369378965794535,-18.87267724594097,114,5,2.2,6.0,3.8,1.0,1.4,4.0,1.7,0.0,2.3,3.0,0.0,2.0
3062,23,114.0,-0.44455165,-0.09531393,-0.22776197,379.4500000000001,-221.52,11.75601701429879,3.7283777893959353,379.4500000000001,-221.52,20.09103307743663,6.371797642077654,13.0,30.085486933189863,9.62,12.936759381271642,0.5,-17.085486933189863,-1.2439829857012104,-18.32946991889107,114,5,2.2,6.0,3.8,1.0,1.4,4.0,1.7,0.0,2.3,3.0,0.0,2.0
3063,23,115.0,-0.4568271,-0.1245264,-0.22809613,149.57000000000005,-222.39,9.980924195584564,3.809951796614017,,,17.05739945025402,6.511207620413354,7.0,11.858970300691023,5.18,,0.5,-4.858970300691023,2.980924195584564,-1.87804610510646,115,5,0.8,6.4,5.6,0.7,2.2,4.6,2.5,0.0,2.1,4.0,0.0,4.0
3064,23,115.0,-0.45786798,-0.12188914,-0.22246967,176.33000000000004,-245.02,10.054831345590616,3.83622737460077,,,17.183706769614364,6.556112583192717,9.0,13.98069287371029,6.66,,0.5,-4.980692873710289,1.0548313455906158,-3.9258615281196736,115,5,0.8,6.4,5.6,0.7,2.2,4.6,2.5,0.0,2.1,4.0,0.0,4.0
3065,23,115.0,-0.45485941,-0.11897555,-0.22060807,190.69000000000003,-242.33,10.131068822847949,3.8688489411714473,,,17.313996618247142,6.611862840462004,9.0,15.119255510053964,6.66,,0.5,-6.119255510053964,1.1310688228479489,-4.988186687206015,115,5,0.8,6.4,5.6,0.7,2.2,4.6,2.5,0.0,2.1,4.0,0.0,4.0
3066,23,116.0,-0.37958223,-0.29992837,-0.24119504,-309.34000000000003,-175.73,-12.845937152499676,4.22152466076756,-309.34000000000003,-175.73,-21.95370659362195,7.214585645251761,-18.0,-24.526668936389385,-13.32,-10.546467642647436,-0.5,6.526668936389385,5.154062847500324,11.680731783889708,116,5,0.6,2.1,1.5,2.3,2.0,5.2,3.6,0.0,1.6,2.0,0.0,3.0
3067,23,116.0,-0.38406205,-0.30651253,-0.24230058,-293.45,-190.08,-12.972523389961369,4.26448110131404,-293.45,-190.08,-22.17004247344398,7.287998202145694,-18.0,-23.26679704979461,-13.32,-10.004722731411682,-0.5,5.266797049794612,5.027476610038631,10.294273659833244,116,5,0.6,2.1,1.5,2.3,2.0,5.2,3.6,0.0,1.6,2.0,0.0,3.0
3068,23,116.0,-0.37993136,-0.31243017,-0.2399471,-306.65,-185.49,-13.143493562630471,4.300232409877293,-306.65,-185.49,-22.46223049853548,7.349097188480294,-21.0,-24.313386659804102,-15.54,-10.454756263715764,-0.5,3.3133866598041024,7.856506437369529,11.169893097173633,116,5,0.6,2.1,1.5,2.3,2.0,5.2,3.6,0.0,1.6,2.0,0.0,3.0
3069,23,117.0,-0.35555372,-0.32317111,-0.26712188,-298.24,-219.66,-12.748594348690414,6.527854374473659,-298.24,-219.66,-21.78734774191192,11.15610312597548,-15.0,-23.646582218881395,-11.1,-10.168030354119,-0.5,8.646582218881395,2.251405651309586,10.89798787019098,117,5,1.1,4.5,3.4,,2.6,5.1,4.7,0.4,0.0,3.0,1.0,0.0
3070,23,117.0,-0.362703,-0.32343498,-0.26278132,-304.98,-214.53,-12.907729459775934,6.584225759675049,-304.98,-214.53,-22.05930964675707,11.25244182328466,-15.0,-24.18097721671958,-11.1,-10.397820203189418,-0.5,9.18097721671958,2.0922705402240656,11.273247756943643,117,5,1.1,4.5,3.4,,2.6,5.1,4.7,0.4,0.0,3.0,1.0,0.0
3071,23,117.0,-0.36605117,-0.32378191,-0.26102808,-299.59000000000003,-218.9,-13.005637714553878,6.647339746318972,-299.59000000000003,-218.9,-22.226634854172577,11.360303626459125,-15.0,-23.753619792632367,-11.1,-10.214056510831918,-0.5,8.753619792632367,1.9943622854461225,10.74798207807849,117,5,1.1,4.5,3.4,,2.6,5.1,4.7,0.4,0.0,3.0,1.0,0.0
3072,23,118.0,-0.43966615,-0.10303161,-0.21087407,347.67999999999995,-218.2,12.349643731099,3.6447467817102,347.67999999999995,-218.2,21.10554113644819,6.228872249942732,13.0,27.566536030916986,9.62,11.853610493294305,0.5,-14.566536030916986,-0.6503562689009996,-15.216892299817983,118,5,2.1,4.4,2.3,1.2,2.0,5.2,0.5,0.7,4.0,1.0,1.0,5.0
3073,23,118.0,-0.44485658,-0.09988534,-0.2162836,387.65,-215.35,12.42251608956675,3.673267038524938,387.65,-215.35,21.230079997069577,6.277613368839119,13.0,30.73564108486243,9.62,13.216325666490844,0.5,-17.73564108486243,-0.5774839104332496,-18.31312499529568,118,5,2.1,4.4,2.3,1.2,2.0,5.2,0.5,0.7,4.0,1.0,1.0,5.0
3074,23,118.0,-0.44227871,-0.10034659,-0.21755815,407.8200000000001,-217.78,12.433822690371835,3.702226194129115,407.8200000000001,-217.78,21.24940297784547,6.327104565766659,13.0,32.33486172379362,9.62,13.903990541231256,0.5,-19.334861723793622,-0.5661773096281646,-19.90103903342179,118,5,2.1,4.4,2.3,1.2,2.0,5.2,0.5,0.7,4.0,1.0,1.0,5.0
3075,23,119.0,-0.43576759,-0.07262538,-0.22807378,395.88,-165.05,12.6499632680604,4.543526694285541,395.88,-165.05,21.618787225115224,7.764887120533991,15.0,31.388173849285018,11.1,13.496914755192558,0.5,-16.388173849285018,-2.3500367319396,-18.738210581224617,119,5,4.0,2.0,-2.0,1.1,0.9,4.1,0.0,0.0,4.1,0.0,0.0,5.0
3076,23,119.0,-0.43697447,-0.07311146,-0.22409602,415.88,-186.09,12.737763061427966,4.592755721166281,415.88,-186.09,21.7688370719804,7.849019527473175,15.0,32.97391568263275,11.1,14.178783743532083,0.5,-17.97391568263275,-2.262236938572034,-20.236152621204784,119,5,4.0,2.0,-2.0,1.1,0.9,4.1,0.0,0.0,4.1,0.0,0.0,5.0
3077,23,119.0,-0.43892151,-0.07192522,-0.22025584,430.03,-202.89,12.8161111491782,4.637988446432292,430.03,-202.89,21.902733953945543,7.926322254952787,18.0,34.09582802972627,13.32,14.661206052782296,0.5,-16.09582802972627,-5.1838888508218,-21.279716880548072,119,5,4.0,2.0,-2.0,1.1,0.9,4.1,0.0,0.0,4.1,0.0,0.0,5.0
3078,23,120.0,-0.26306093,-0.38772821,-0.27928492,-536.64,-151.08,-26.90229552436601,9.023375794600652,-536.64,-151.08,-45.97602305114152,15.420949232972518,-42.0,-42.54862487238637,-31.08,-18.295908695126137,-0.5,0.5486248723863696,15.09770447563399,15.64632934802036,120,5,0.3,1.9,1.6,,1.0,1.6,1.6,0.0,0.0,2.0,0.0,0.0
3079,23,120.0,-0.2689499,-0.39100271,-0.27655426,-564.38,-180.26,-27.10305014312398,9.172166712985364,-564.38,-180.26,-46.319112694598886,15.675232912491987,-42.0,-44.74804879523967,-31.08,-19.241660981953057,-0.5,2.7480487952396686,14.89694985687602,17.64499865211569,120,5,0.3,1.9,1.6,,1.0,1.6,1.6,0.0,0.0,2.0,0.0,0.0
3080,23,120.0,-0.26599354,-0.37887758,-0.28262123,-9.480000000000018,14.319999999999991,-27.26157810488909,9.308913343244445,-564.38,-180.26,-46.59003698125546,15.908932903604756,-42.0,-0.7516416290068267,-31.08,-19.241660981953057,-0.5,-41.24835837099317,14.73842189511091,-26.509936475882263,120,5,0.3,1.9,1.6,,1.0,1.6,1.6,0.0,0.0,2.0,0.0,0.0
3081,23,1.0,-0.41123873,-0.14490454,-0.3852874,-206.03,-129.28,-13.322583529075246,1.7087349876544806,-385.92,-213.08,-22.7682952511896,2.9202280939015086,0.0,-16.335519496231665,0.0,-13.157343998999476,-0.5,16.335519496231665,-13.322583529075246,3.0129359671564195,1,1,2.1,7.0,4.9,3.6,0.5,1.5,1.0,0.0,0.5,2.0,0.0,1.0
3082,23,1.0,-0.41046578,-0.14649102,-0.38203749,153.99,-25.03,-13.310868911325828,1.7174875713872666,-385.92,-213.08,-22.74827496945584,2.9351862595008384,0.0,12.20941924586087,0.0,-13.157343998999476,-0.5,-12.20941924586087,-13.310868911325828,-25.520288157186695,1,1,2.1,7.0,4.9,3.6,0.5,1.5,1.0,0.0,0.5,2.0,0.0,1.0
