Participant,trigger_no,fzd_hands0_fingerTip_coordinates_x,fzd_hands0_fingerTip_coordinates_y,fzd_hands0_fingerTip_coordinates_z,eyegaze_new_coordinates_x,eyegaze_new_coordinates_y,angle_center,Buidling_half_width,eyegaze_new_coordinates_x_without_tablet_&_road_gazes,eyegaze_new_coordinates_y_without_tablet_&_road_gazes,angle_center_scaled,Buidling_half_width_scaled,horizontal_angle_finger_pointing_unscaled,eyegaze_horiz_angle_x,horizontal_angle_finger_pointing,eyegaze_horiz_angle_x_scaled_without_tablet,side,difference,D_p,D_g
9,49.0,-0.33594942,-0.16890112,-0.28190914,277.46000000000004,-145.69,11.958242571662392,5.382332197365402,277.46000000000004,-145.69,26.870171058525397,12.094100447480056,18,20.28574339,6.48,10.751444,0.5,-2.2857433900000004,-6.041757428337608,-8.327500818337608
9,49.0,-0.33652014,-0.17986438,-0.32439592,254.15,-92.33,12.128291763437618,5.424178926705601,254.15,-92.33,27.252271592444327,12.188130048307482,13,18.58149529,4.68,9.848192502,0.5,-5.581495289999999,-0.871708236562382,-6.4532035265623815
9,49.0,-0.33374226,-0.18026567,-0.33281446,284.71000000000004,-148.49,12.21228061196742,5.47615903488637,284.71000000000004,-148.49,27.44099453509079,12.304929351389672,15,20.81580768,5.4,11.03237807,0.5,-5.815807679999999,-2.7877193880325795,-8.603527068032578
9,50.0,-0.19350319,-0.18275405,-0.27135938,299.32000000000005,-63.25999999999999,15.229356273864331,5.693862578810336,299.32000000000005,-63.25999999999999,34.220363547373154,12.794109214586824,-45,21.88397863,-16.2,11.59850867,0.5,-66.88397863,60.22935627386433,-6.65462235613567
9,50.0,-0.19466636,-0.18540275,-0.26860547,402.71,-84.81,15.311622182775736,5.7568247901999205,402.71,-84.81,34.40521504469708,12.935585303579218,45,29.44306105,16.2,15.60482236,0.5,15.55693895,-29.688377817224264,-14.131438867224265
9,50.0,-0.20169732,-0.18454839,-0.26788449,400.04,-104.07,15.53594136092484,5.821133397703011,400.04,-104.07,34.90926023799812,13.080086744638663,45,29.24785117,16.2,15.50136112,0.5,15.75214883,-29.464058639075162,-13.711909809075161
9,52.0,-0.15311196,-0.36605227,-0.31076902,-240.02,-49.620000000000005,-12.064887773888003,4.480585228731637,,,-27.10980282792634,10.067875008959987,-37,-17.54841825,-13.32,,-0.5,-19.45158175,24.935112226111997,5.483530476111998
9,52.0,-0.15128897,-0.36700252,-0.31083736,-241.39,-49.610000000000014,-12.063790194948629,4.512664240598676,,,-27.10733656804957,10.139956548625229,-42,-17.64858213,-15.12,,-0.5,-24.35141787,29.93620980505137,5.584791935051372
9,52.0,-0.14621307,-0.36463305,-0.3090907,-243.28,-55.98000000000002,-12.104611090900068,4.545200503160709,,,-27.19906112125245,10.213065530602112,-42,-17.7867644,-15.12,,-0.5,-24.2132356,29.895388909099932,5.682153309099931
9,53.0,-0.15415475,-0.36589038,-0.3079682,-332.08,-61.63,-15.732962094815454,4.623231606601079,-332.08,-61.63,-35.35196582705032,10.388401420032626,-42,-24.27913813,-15.12,-12.86794321,-0.5,-17.72086187,26.267037905184544,8.546176035184546
9,53.0,-0.13524781,-0.3792308,-0.3018184,-334.03,-55.44,-15.840781761753425,4.6640427780366025,-334.03,-55.44,-35.59423661865994,10.480104122248246,-45,-24.42170714,-16.2,-12.94350479,-0.5,-20.57829286,29.159218238246574,8.580925378246574
9,53.0,-0.13024901,-0.38184899,-0.30312529,-335.43,-66.81,-15.910461787777066,4.705560809518277,-335.43,-66.81,-35.75080763713507,10.573395138987566,-45,-24.52406439,-16.2,-12.99775413,-0.5,-20.47593561,29.089538212222934,8.613602602222933
9,54.0,-0.23306552,-0.25137874,-0.2454707,113.62,-77.35000000000002,7.986877175883101,4.179559930194287,,,17.946513014209327,9.391471163146562,11,8.307021422,3.96,,0.5,2.692978578,-3.0131228241168992,-0.3201442461168993
9,54.0,-0.23451683,-0.25545108,-0.24539055,114.52999999999996,-82.66000000000003,8.033576280080995,4.203567937692542,,,18.051445901342,9.44541715599514,9,8.373553631,3.24,,0.5,0.626446369,-0.9664237199190051,-0.33997735091900516
9,54.0,-0.23544842,-0.25830027,-0.24503393,87.04999999999995,-50.01999999999998,8.177442100032852,4.227853337994761,,,18.37471239877382,9.499986450474225,-6,6.364427168,-2.16,,0.5,-12.364427167999999,14.177442100032852,1.8130149320328526
9,55.0,-0.17455322,-0.33743656,-0.25629836,-208.33,-38.48000000000002,-7.565725515716771,2.9403136194386232,,,-17.000185233815582,6.606884702878586,-15,-15.23148894,-5.4,,-0.5,0.2314889400000002,7.434274484283229,7.665763424283229
9,55.0,-0.17394307,-0.33812174,-0.2574293,-181.09,-72.33999999999997,-7.466905016410705,2.9545682616966977,,,-16.778135571874856,6.63891488403248,-15,-13.23990943,-5.4,,-0.5,-1.7600905699999991,7.533094983589295,5.7730044135892955
9,55.0,-0.17167871,-0.33124486,-0.26371893,-209.84,-48.839999999999975,-7.505202002360386,2.9689572244228337,,,-16.864188899303787,6.671246883278108,-15,-15.34188853,-5.4,,-0.5,0.3418885300000003,7.494797997639614,7.836686527639614
9,56.0,-0.20491353,-0.20259762,-0.26436618,212.0,-108.72000000000004,10.768588915043669,3.854331332329428,,,24.19701929210312,8.660682503744225,25,15.49981114,9.0,,0.5,9.50018886,-14.231411084956331,-4.731222224956332
9,56.0,-0.20296678,-0.20340297,-0.26062387,214.72000000000003,-113.07,10.701290181242944,3.884281462616167,,,24.04579903725289,8.727980446498526,38,15.69867664,13.68,,0.5,22.301323359999998,-27.298709818757054,-4.997386458757056
9,56.0,-0.2114044,-0.20152709,-0.26454481,218.61,-117.5,10.78710372258965,3.914670306972053,,,24.238622064658944,8.796264179766203,38,15.98308355,13.68,,0.5,22.01691645,-27.21289627741035,-5.1959798274103495
9,57.0,-0.19514745,-0.2617805,-0.23574756,144.71000000000004,-124.12,7.594950775348729,2.6221251129768306,,,17.065854392208593,5.891915128858939,32,10.58008335,11.52,,0.5,21.419916649999998,-24.405049224651272,-2.9851325746512716
9,57.0,-0.19401008,-0.26239055,-0.23502001,147.15999999999997,-125.96,7.636088974750646,2.636227145278017,,,17.158291926264702,5.923602395439706,32,10.75920852,11.52,,0.5,21.24079148,-24.363911025249354,-3.123119545249353
9,57.0,-0.19973399,-0.26145759,-0.23406717,133.71000000000004,-105.08,7.773978045957728,2.650485266498108,,,17.468128669267013,5.955640393821248,32,9.775847865,11.52,,0.5,22.224152135,-24.226021954042274,-2.0018698190422715
9,58.0,-0.22659159,-0.22138518,-0.21538146,84.70000000000005,-98.44,13.69290968600652,7.44377828009795,,,30.76796806445665,16.726169795380095,20,6.192613224,7.2,,0.5,13.807386776000001,-6.307090313993481,7.50029646200652
9,58.0,-0.22337283,-0.22304219,-0.2174935,63.79999999999996,-63.96000000000001,13.87736546042246,7.518157231763342,,,31.182440189569267,16.893299299772227,20,4.664565805,7.2,,0.5,15.335434195000001,-6.12263453957754,9.212799655422462
9,58.0,-0.22913502,-0.22148782,-0.21872959,208.17,-248.4,14.038967845376735,7.593907807499202,,,31.545560748561527,17.063510843450707,20,15.21979097,7.2,,0.5,4.78020903,-5.961032154623265,-1.1808231246232648
9,59.0,-0.25733629,-0.25534239,-0.23651679,144.52999999999997,-149.01,6.574542633344198,2.5735453296691486,,,14.77299729712441,5.782756355766576,6,10.56692313,2.16,,0.5,-4.566923129999999,0.5745426333441976,-3.9923804966558016
9,59.0,-0.25733393,-0.25438073,-0.23361431,145.05999999999997,-151.75,6.624603249804826,2.5885256046567218,,,14.885483502311445,5.816417033663655,9,10.60567266,3.24,,0.5,-1.6056726599999998,-2.375396750195174,-3.9810694101951736
9,59.0,-0.25303575,-0.25474378,-0.23347038,146.39,-157.76,6.6484367133336,2.602297724974008,,,14.9390372948606,5.847362988016596,9,10.70291204,3.24,,0.5,-1.7029120399999993,-2.3515632866663996,-4.054475326666399
9,60.0,-0.21810399,-0.20903157,-0.24826491,278.65,-36.94999999999999,12.518080812908538,4.635578307005858,278.65,-36.94999999999999,28.128127586605483,10.41614445584216,18,20.37274705,6.48,10.79755593,0.5,-2.372747050000001,-5.481919187091462,-7.854666237091463
9,60.0,-0.21012798,-0.21080822,-0.23780248,306.59000000000003,-68.71000000000001,12.637335492552149,4.674038091651836,306.59000000000003,-68.71000000000001,28.396092851764674,10.502563591941676,23,22.41550517,8.28,11.88021774,0.5,0.5844948300000006,-10.362664507447851,-9.77816967744785
9,60.0,-0.21050367,-0.21433382,-0.23641245,331.20000000000005,-44.81,12.759221254936202,4.717474393264242,331.20000000000005,-44.81,28.669970159841643,10.600164961664753,23,24.21479929,8.28,12.83384362,0.5,-1.2147992899999984,-10.240778745063798,-11.455578035063796
9,62.0,-0.19918406,-0.19453536,-0.27992779,318.35,-87.03,13.824897749505832,5.159916199714492,318.35,-87.03,31.0645452431396,11.594331700758463,32,23.27530602,11.52,12.33591219,0.5,8.724693980000001,-18.17510225049417,-9.450408270494167
9,62.0,-0.19335511,-0.1954108,-0.27927414,321.65,-96.55,14.021077066499574,5.207100832043565,321.65,-96.55,31.50536016842454,11.70035556960189,41,23.51657666,14.76,12.46378563,0.5,17.48342334,-26.978922933500428,-9.495499593500424
9,62.0,-0.20088066,-0.19385161,-0.27897599,324.94000000000005,-108.25,14.237795596665276,5.265917214658095,324.94000000000005,-108.25,31.99232670570688,11.83251598133674,41,23.75711619,14.76,12.59127158,0.5,17.24288381,-26.762204403334724,-9.519320593334726
