Participant,trigger_no,fzd_hands0_fingerTip_coordinates_x,fzd_hands0_fingerTip_coordinates_y,fzd_hands0_fingerTip_coordinates_z,eyegaze_new_coordinates_x,eyegaze_new_coordinates_y,angle_center,Buidling_half_width,eyegaze_new_coordinates_x_without_tablet_&_road_gazes,eyegaze_new_coordinates_y_without_tablet_&_road_gazes,angle_center_scaled,Buidling_half_width_scaled,horizontal_angle_finger_pointing_unscaled,eyegaze_horiz_angle_x,horizontal_angle_finger_pointing,eyegaze_horiz_angle_x_scaled_without_tablet,side,difference,D_p,D_g
68,2.0,-0.37141845,-0.10760657,-0.23140532,383.79,-80.55,12.327376722308031,1.7989316743416452,383.79,-80.55,27.095574035633053,3.954051820202936,20.0,30.088261780941124,9.6,12.937952565804684,0.5,-10.088261780941124,-7.672623277691969,-17.760885058633093
68,2.0,-0.37249902,-0.103796,-0.23254943,391.98,-79.11,12.31245672932016,1.8078085620692264,391.98,-79.11,27.062779891045714,3.97356321942816,22.0,30.730339125285457,10.56,13.214045823872748,0.5,-8.730339125285457,-9.68754327067984,-18.417882395965297
68,2.0,-0.37452617,-0.10397788,-0.2353413,389.17,-75.53999999999999,12.361795997887953,1.8158626378050255,389.17,-75.53999999999999,27.17122760335772,3.991266077895448,22.0,30.51004152606597,10.56,13.119317856208369,0.5,-8.510041526065969,-9.638204002112047,-18.148245528178016
68,3.0,-0.38076943,-0.38275346,-0.25896502,-491.18,-53.370000000000005,-16.69763925491205,3.41397154431586,-491.18,-53.370000000000005,-36.70141108229669,7.503909454406262,-24.0,-38.50739316178812,-11.52,-16.558179059568893,-0.5,14.507393161788123,7.302360745087949,21.80975390687607
68,3.0,-0.37720218,-0.37844366,-0.2594901,-492.23,-57.78,-16.79240470573225,3.438167526036792,-492.23,-57.78,-36.90970554319948,7.557092222228867,-24.0,-38.5897107700374,-11.52,-16.59357563111608,-0.5,14.5897107700374,7.207595294267751,21.79730606430515
68,3.0,-0.37977332,-0.38104755,-0.26236668,-493.74,-61.540000000000006,-16.95741965203858,3.462673434242096,-493.74,-61.540000000000006,-37.2724083951808,7.610956208464128,-24.0,-38.70809133047206,-11.52,-16.644479272102984,-0.5,14.708091330472058,7.042580347961419,21.750671678433477
68,3.0,-0.36768115,-0.37978983,-0.26140165,-86.51999999999998,23.91,-18.43589361388259,3.901483815458252,-493.74,-61.540000000000006,-40.52209416331394,8.575461426377238,-21.0,-6.78297091974003,-10.08,-16.644479272102984,-0.5,-14.21702908025997,2.564106386117409,-11.65292269414256
68,3.0,-0.36179289,-0.37864733,-0.26173764,-113.15999999999995,4.050000000000011,-18.55171001771799,3.932165035491272,-493.74,-61.540000000000006,-40.77665861894414,8.642898748009817,-24.0,-8.871486237607279,-11.52,-16.644479272102984,-0.5,-15.128513762392721,5.4482899822820094,-9.680223780110712
68,3.0,-0.36231893,-0.37835407,-0.26068625,-118.28999999999996,-12.430000000000009,-18.66865985063538,3.963268248128536,-493.74,-61.540000000000006,-41.03371435169656,8.71126360938652,-21.0,-9.27366655219658,-10.08,-16.644479272102984,-0.5,-11.72633344780342,2.331340149364621,-9.394993298438798
68,4.0,-0.35574818,-0.09386931,-0.23472989,404.22,-42.790000000000006,14.87631626132776,2.253440177161565,404.22,-42.790000000000006,32.698143142398415,4.953061509401119,26.0,31.689927244305544,12.48,13.626668715051384,0.5,-5.689927244305544,-11.12368373867224,-16.813610982977785
68,4.0,-0.35580981,-0.09305492,-0.23355626,419.91,-59.41,14.955475746878731,2.266974695280993,419.91,-59.41,32.87213569163946,4.982810380227623,27.0,32.91998750471609,12.96,14.155594627027918,0.5,-5.91998750471609,-12.044524253121269,-17.964511757837357
68,4.0,-0.35610658,-0.09447197,-0.23390636,432.93,-88.45,15.061766235452865,2.2792884881833686,432.93,-88.45,33.10576218552539,5.009876097027044,26.0,33.940725847007066,12.48,14.59451211421304,0.5,-7.940725847007066,-10.938233764547135,-18.8789596115542
68,5.0,-0.33123556,-0.0745354,-0.23592961,438.5,-89.0,18.75285579067905,2.9982750529171804,438.5,-89.0,41.218777027912544,6.590208566311961,44.0,34.37740115933892,21.12,14.782282498515738,0.5,9.622598840661077,-25.24714420932095,-15.624545368659874
68,5.0,-0.33108452,-0.07193295,-0.23636539,444.06,-83.45,18.879473160842075,3.0210791082499826,444.06,-83.45,41.49708200753088,6.640331879933463,44.0,34.81329249444935,21.12,14.96971577261322,0.5,9.18670750555065,-25.120526839157925,-15.933819333607275
68,5.0,-0.32867506,-0.07068439,-0.23808216,446.49,-75.55,18.86998557705472,3.044205289813899,446.49,-75.55,41.476228298366266,6.69116322701095,45.0,35.00379895925481,21.6,15.051633552479569,0.5,9.996201040745191,-26.13001442294528,-16.13381338220009
68,6.0,-0.36547759,-0.10575435,-0.24303222,387.63,-60.38,12.125289069130076,1.8181603731678135,387.63,-60.38,26.651385373947907,3.9963165002228553,23.0,30.389309033967034,11.04,13.067402884605825,0.5,-7.389309033967034,-10.874710930869924,-18.264019964836958
68,6.0,-0.36603108,-0.10461114,-0.24429679,389.44000000000005,-58.54,12.248187762291025,1.8272045485263675,389.44000000000005,-58.54,26.92151670151567,4.016195597660955,25.0,30.53120891104436,12.0,13.128419831749074,0.5,-5.531208911044359,-12.751812237708975,-18.283021148753335
68,6.0,-0.36827627,-0.10516527,-0.24341305,392.52,-53.06,12.23352805843615,1.8363303085762368,392.52,-53.06,26.889294672442656,4.036254018250569,23.0,30.77267389524221,11.04,13.232249774954152,0.5,-7.77267389524221,-10.76647194156385,-18.53914583680606
68,7.0,-0.36278731,-0.07317194,-0.24096626,491.59,-57.38,16.7475337881379,2.167739601430128,491.59,-57.38,36.81107926632711,4.764691643943419,45.0,38.539536227866414,21.6,16.572000577982557,0.5,6.460463772133586,-28.2524662118621,-21.792002439728513
68,7.0,-0.36236104,-0.07404673,-0.24121809,496.8,-57.5,16.7904619644863,2.184177583404801,496.8,-57.5,36.90543539794089,4.800822328323754,45.0,38.94798836022707,21.6,16.74763499489764,0.5,6.052011639772928,-28.2095380355137,-22.15752639574077
68,7.0,-0.36417168,-0.07226447,-0.23938984,501.29,-53.03,16.880611214400115,2.2008445870545907,501.29,-53.03,37.10358344925145,4.8374564023459925,45.0,39.2999941326454,21.6,16.89899747703752,0.5,5.700005867354598,-28.119388785599885,-22.419382918245287
