Participant,trigger_no,fzd_hands0_fingerTip_coordinates_x,fzd_hands0_fingerTip_coordinates_y,fzd_hands0_fingerTip_coordinates_z,eyegaze_new_coordinates_x,eyegaze_new_coordinates_y,angle_center,Buidling_half_width,eyegaze_new_coordinates_x_without_tablet_&_road_gazes,eyegaze_new_coordinates_y_without_tablet_&_road_gazes,angle_center_scaled,Buidling_half_width_scaled,horizontal_angle_finger_pointing_unscaled,eyegaze_horiz_angle_x,horizontal_angle_finger_pointing,eyegaze_horiz_angle_x_scaled_without_tablet,side,difference,D_p,D_g
57,25.0,-0.34742391,-0.00956967,-0.21119645,518.5,98.97000000000004,23.334942464411387,4.093493740519445,518.5,98.97000000000004,42.8196194221949,7.511561013853182,34.0,42.06918624883663,23.12,17.248366362023017,0.5,-8.06918624883663,-10.665057535588613,-18.734243784425242
57,25.0,-0.34833094,-0.00574296,-0.21188484,526.46,84.50999999999999,23.527009779901224,4.125801028391104,526.46,84.50999999999999,43.17206294611874,7.570844887097675,35.0,42.71503142249284,23.8,17.513162883222062,0.5,-7.715031422492842,-11.472990220098776,-19.188021642591618
57,25.0,-0.34742996,0.00067113,-0.21055427,548.44,79.50999999999999,23.65646512453072,4.158523992756617,548.44,79.50999999999999,43.409613503513874,7.630891526708392,37.0,44.498407919598776,25.16,18.244347247035492,0.5,-7.498407919598776,-13.343534875469281,-20.841942795068057
57,25.0,-0.21332592,0.04980085,-0.21677768,1049.98,-0.4700000000000273,35.61367752481801,5.696352375895692,1049.98,-0.4700000000000273,65.35109825804105,10.452806609768595,-45.0,68.55938609142616,-30.6,28.10934829748473,0.5,-113.55938609142616,80.613677524818,-32.945708566608154
57,25.0,-0.21356264,0.0521014,-0.21777561,1087.83,2.6000000000000227,36.017496192837086,5.745241631281541,1087.83,2.6000000000000227,66.09210551385605,10.542518393401624,-45.0,70.09489110542661,-30.6,28.738905353224908,0.5,-115.09489110542661,81.01749619283709,-34.077394912589526
57,25.0,-0.21311809,0.05374597,-0.21700864,1128.52,-0.7200000000000273,36.35781201220087,5.794436593346525,1128.52,-0.7200000000000273,66.71658504238859,10.632791148790876,-45.0,71.74560970568231,-30.6,29.415699979329748,0.5,-116.74560970568231,81.35781201220087,-35.387797693481446
57,26.0,-0.3768566,-0.08483104,-0.20831768,327.91,104.82999999999998,14.023109781286816,2.4539631558617048,327.91,104.82999999999998,25.732406448661308,4.503022391006228,18.0,26.605413428844777,12.24,10.908219505826358,0.5,-8.605413428844777,-3.9768902187131836,-12.58230364755796
57,26.0,-0.37831643,-0.084104,-0.2074739,324.82000000000005,84.35000000000002,14.029578211319505,2.46564241135267,324.82000000000005,84.35000000000002,25.744276017771288,4.52445382483215,18.0,26.354702174247087,12.24,10.805427891441305,0.5,-8.354702174247087,-3.970421788680495,-12.325123962927583
57,26.0,-0.37942532,-0.08408126,-0.20731919,319.46000000000004,52.14999999999998,14.145279514408342,2.4787295106455582,319.46000000000004,52.14999999999998,25.95658790893931,4.5484686520346,18.0,25.919811454297687,12.24,10.62712269626205,0.5,-7.919811454297687,-3.854720485591658,-11.774531939889345
57,27.0,-0.33882552,-0.02141976,-0.21462023,547.45,23.230000000000015,14.329285282170003,2.4368401495227348,547.45,23.230000000000015,26.29423849278196,4.471601674374218,37.0,44.418082954533496,25.16,18.21141401135873,0.5,-7.418082954533496,-22.670714717829995,-30.08879767236349
