Participant,trigger_no,fzd_hands0_fingerTip_coordinates_x,fzd_hands0_fingerTip_coordinates_y,fzd_hands0_fingerTip_coordinates_z,eyegaze_new_coordinates_x,eyegaze_new_coordinates_y,angle_center,Buidling_half_width,eyegaze_new_coordinates_x_without_tablet_&_road_gazes,eyegaze_new_coordinates_y_without_tablet_&_road_gazes,angle_center_scaled,Buidling_half_width_scaled,horizontal_angle_finger_pointing_unscaled,eyegaze_horiz_angle_x,horizontal_angle_finger_pointing,eyegaze_horiz_angle_x_scaled_without_tablet,side,difference,D_p,D_g
50,97.0,-0.31493658,-0.07365344,-0.34266365,241.71000000000004,8.009999999999991,9.273572301080376,3.3988368612315454,252.94000000000003,2.5999999999999943,19.316851103150423,7.07977718194531,4.0,19.73830548015584,2.0,9.501465452605537,0.5,-15.73830548015584,5.273572301080376,-10.464733179075465
50,97.0,-0.30053771,-0.08288226,-0.30678418,252.94000000000003,2.5999999999999943,9.390294549332308,3.408326548860492,252.94000000000003,2.5999999999999943,19.5599835462592,7.099544201276405,4.0,20.65535967957725,2.0,9.501465452605537,0.5,-16.65535967957725,5.3902945493323084,-11.26506513024494
50,97.0,-0.28784418,-0.09255212,-0.28109655,257.92999999999995,4.449999999999989,9.56547474674697,3.419337826476742,257.92999999999995,4.449999999999989,19.92488389747394,7.122480692551054,7.0,21.062848589204396,3.5,9.68891035103402,0.5,-14.062848589204396,2.56547474674697,-11.497373842457426
50,97.0,-0.35405543,-0.00538632,-0.26637167,449.18,487.41,11.230989090336232,3.571774839873445,257.92999999999995,4.449999999999989,23.39415027517037,7.440006991456386,35.0,36.68053475477389,17.5,9.68891035103402,0.5,-1.6805347547738876,-23.76901090966377,-25.449545664437657
50,97.0,-0.35450214,-0.0054129,-0.26705369,427.81,443.58,11.367148704620137,3.590000674793357,257.92999999999995,4.449999999999989,23.67777075172374,7.477971405594564,35.0,34.935436959436785,17.5,9.68891035103402,0.5,0.06456304056321471,-23.632851295379865,-23.56828825481665
50,97.0,-0.3551698,-0.00503393,-0.26700163,274.20000000000005,-48.24000000000001,11.512648688220416,3.607004284766087,274.20000000000005,-48.24000000000001,23.980847217563127,7.513389925167758,35.0,22.39147475345964,17.5,10.300078386591435,0.5,12.60852524654036,-23.487351311779584,-10.878826065239224
50,98.0,-0.34812188,0.02726662,-0.23166148,219.84000000000003,-33.400000000000006,9.324845830740683,3.595354563905245,336.38,-79.46000000000001,19.423653865432843,7.4891235566146275,45.0,17.952377132751888,22.5,12.635814615906735,0.5,27.047622867248112,-35.675154169259315,-8.627531302011205
50,98.0,-0.34399199,0.03203123,-0.22778361,336.38,-79.46000000000001,9.5299926239689,3.613479697521208,336.38,-79.46000000000001,19.850974635727223,7.526878209936677,45.0,27.4691622084929,22.5,12.635814615906735,0.5,17.5308377915071,-35.4700073760311,-17.939169584524002
50,98.0,-0.34027797,0.03042104,-0.22993599,346.08000000000004,-58.150000000000006,9.425594329072522,3.6272031181400366,346.08000000000004,-58.150000000000006,19.633512987458065,7.555464095085697,45.0,28.261274918589763,22.5,13.00018646255129,0.5,16.738725081410237,-35.574405670927476,-18.83568058951724
50,99.0,-0.4129329,-0.03017136,-0.24642161,329.25,-69.05000000000001,6.753060916497633,2.053621776199674,329.25,-69.05000000000001,14.066625889064571,4.2776941598239215,23.0,26.886918536019643,11.5,12.367982526569037,0.5,-3.8869185360196425,-16.24693908350237,-20.13385761952201
50,99.0,-0.41472533,-0.03082172,-0.24580158,199.54999999999995,-25.379999999999995,6.812771108416775,2.063189284510687,329.25,-69.05000000000001,14.191002218832145,4.297623279635762,23.0,16.295473329879176,11.5,12.367982526569037,0.5,6.704526670120824,-16.187228891583224,-9.4827022214624
50,99.0,-0.41296065,-0.03213832,-0.24479723,168.05999999999997,-30.170000000000016,6.844132366836179,2.071878241767932,329.25,-69.05000000000001,14.256327720119764,4.315722377602603,23.0,13.723965160709064,11.5,12.367982526569037,0.5,9.276034839290936,-16.155867633163822,-6.879832793872884
50,100.0,-0.40594509,0.00291426,-0.23532894,400.35,-61.99000000000001,8.6378083324098,2.6020164318338246,400.35,-61.99000000000001,17.992554756409618,5.420000227509856,32.0,32.69302303992548,16.0,15.03879059836572,0.5,-0.6930230399254782,-23.3621916675902,-24.055214707515677
50,100.0,-0.40604275,0.00324017,-0.23488395,401.23,-58.0,8.69495499169797,2.6171948805454264,401.23,-58.0,18.111591247706876,5.451616936176124,32.0,32.764884811563135,16.0,15.071847013319044,0.5,-0.7648848115631353,-23.30504500830203,-24.069929819865166
50,100.0,-0.40670544,0.00485331,-0.23507558,401.26,-90.87,8.797703750261705,2.6325320893620803,401.26,-90.87,18.325616911795134,5.4835643421412135,30.0,32.767334644687146,15.0,15.072973936556089,0.5,-2.7673346446871463,-21.202296249738296,-23.969630894425443
