participant,trigger,x,y,z,gx,gy,target,difference,side,angle_p,angle_g,l_g,l_p,cond,sgb,sgm,sgc,f_b,f_m,f_c,h_B_w,distance,dense_column,VS left,VS right,Height,DomHand,regularity,Geschlecht,regularity_updated,mrde,predict
45,63.0,-0.2967852566666666,-0.29662947,-0.27828439,-242.64,-92.95666666666666,-15.78827171727916,-4.522240494246083,-0.5,-23.0,-18.47775950575392,1.9,2.6,3.0,0.0,0.0,1.9,0.0,0.0,1.0,4.426563034911479,near,non_dense,0.0,0.0,116,2,2,2,2,0.6354734804472918,-12.975308299064636
33,55.0,-0.33163446,-0.29052035,-0.2239636633333333,-185.62,-265.0566666666667,-8.17375896970286,-0.4003302035370926,-0.5,-15.0,-14.599669796462909,8.1,1.3,3.0,2.7999999999999994,0.0,5.3,1.0,0.0,3.0,3.045888889781313,near,non_dense,0.0,0.0,114,2,2,1,2,0.6365956954910237,-10.112758725881577
59,73.0,-0.4261479883333334,-0.0860728566666666,-0.2183258066666666,207.22333333333333,39.36833333333333,10.631985826164447,-5.274507788393425,0.5,10.333333333333334,15.60784112172676,8.3,0.5,4.0,5.599999999999999,0.0,2.7000000000000006,9.0,0.0,3.0,3.6674646073753614,far,non_dense,0.0,0.0,119,2,2,2,2,0.6416920056146145,8.278603106737137
33,54.0,-0.3377767533333333,-0.15108859,-0.2123053166666666,237.53333333333333,-228.41,9.604157111579438,8.650496180441287,0.5,27.33333333333333,18.682837152892045,7.2,2.1,3.0,3.8,0.6999999999999998,2.7000000000000006,3.0,1.0,3.0,5.133233341243279,near,non_dense,0.0,0.0,114,2,2,1,2,0.6512969451633793,12.947416305541992
45,71.0,-0.27974557,-0.3068200633333333,-0.2873677233333333,-99.19333333333331,11.01333333333334,-9.77348837694529,-14.446131891248692,-0.5,-22.0,-7.553868108751307,1.5,1.6000000000000003,3.0,0.0,0.0,1.5,0.0,0.0,2.0,3.195103443780396,near,non_dense,0.0,0.0,116,2,2,2,2,0.6521098899294219,-11.85704693198204
33,56.0,-0.35800172,-0.11263253,-0.2122752333333333,343.0866666666668,-187.54666666666665,11.087567506258244,5.0150196912915055,0.5,32.0,26.984980308708497,4.1,2.7000000000000006,3.0,0.0,0.8000000000000002,3.2999999999999994,0.0,1.0,5.0,4.098337354653169,near,non_dense,0.0,0.0,114,2,2,1,2,0.6568007527474266,13.779358565807344
40,32.0,-0.2806493233333333,-0.0930464566666666,-0.4116604733333333,359.07333333333344,-96.63333333333333,12.06088947937269,-0.044775603730013,0.5,27.0,27.044775603730013,7.099999999999999,2.7000000000000006,2.0,0.0,1.7,5.400000000000001,0.0,1.0,5.0,2.227810238030297,far,dense,1.5,0.5,120,2,2,2,2,0.6692469365851218,13.551844656467438
40,55.0,-0.24991304,-0.2645319366666667,-0.4002663966666666,-129.71333333333334,-80.6,-9.319655395334076,-11.230218545482357,-0.5,-21.0,-9.769781454517643,12.5,3.5,3.0,12.5,0.0,0.0,1.0,0.0,0.0,3.5637900632427875,near,non_dense,1.5,0.5,120,2,2,2,2,0.690964621441644,-11.78210824728012
71,85.0,-0.4108932666666667,-0.1140084633333333,-0.189546475,176.94833333333335,14.97666666666666,13.582056201916194,3.413804660434465,0.5,16.166666666666668,12.7528620062322,12.9,2.2,4.0,0.0,0.0,12.9,0.0,0.0,8.0,4.49413765441625,far,non_dense,0.0,0.0,116,2,2,2,2,0.700000933835527,10.436155647039412
33,57.0,-0.37624839,-0.14206662,-0.2041700966666666,297.4766666666667,-216.2633333333333,8.746876676482334,-5.397592422615005,0.5,18.0,23.397592422615,6.5,1.6000000000000003,3.0,1.2,1.9,3.4,2.0,1.0,4.0,3.254185723554304,near,non_dense,0.0,0.0,114,2,2,1,2,0.7108109570355609,11.059987545013428
33,47.0,-0.2541053,-0.3402051633333333,-0.23925008,-250.34,-274.62,-11.190009749187626,4.690126801241913,-0.5,-15.0,-19.69012680124192,4.0,3.1,2.0,2.7999999999999994,0.0,1.2,1.0,0.0,3.0,1.5308188319407698,far,dense,0.0,0.0,114,2,2,1,2,0.7363187823698727,-10.062839090824127
40,64.0,-0.1843697066666666,-0.32089331,-0.3792762066666666,-299.3433333333333,-56.94,-14.576268817023552,-22.453983554503576,-0.5,-45.0,-22.546016445496424,3.7000000000000006,1.3,3.0,2.3,0.4000000000000001,1.0,2.0,1.0,2.0,4.708199360203015,near,non_dense,1.5,0.5,120,2,2,2,2,0.7450884124673681,-18.08429360389709
40,70.0,-0.2954298266666667,-0.0933392133333333,-0.4459376933333334,305.8233333333333,594.84,11.518936194288292,-16.034078714797513,0.5,7.0,23.03407871479752,4.7,2.3,3.0,2.2,0.0,2.5,3.0,0.0,2.0,4.289377376517884,near,non_dense,1.5,0.5,120,2,2,2,2,0.7613714803278653,8.253126591444016
59,49.0,-0.35210107,-0.12727253,-0.19183366,380.8933333333334,-219.53333333333333,7.603784866857104,-15.688480854753696,0.5,13.0,28.688480854753696,7.7,0.6999999999999998,3.0,0.0,0.0,7.7,0.0,0.0,4.0,3.420858269670204,near,non_dense,0.0,0.0,119,2,2,2,2,0.7828547026028801,10.281819850206375
33,30.0,-0.2715072733333333,-0.1502464233333333,-0.2144139233333333,460.94,-264.92,13.86982347074983,-4.2545619867558,0.5,32.0,36.2545619867558,5.900000000000001,2.4,2.0,0.0,1.0,4.9,0.0,1.0,3.0,2.4535904834955367,far,dense,0.0,0.0,114,2,2,1,2,0.7835092221558576,15.792234241962433
40,11.0,-0.2713244733333333,0.0294620566666666,-0.4563426766666666,728.4833333333332,-27.076666666666664,25.781161284285105,-6.535885892544414,0.5,45.0,51.53588589254442,2.7999999999999994,1.5,1.0,0.5,0.6,1.7,1.0,1.0,2.0,4.330320969980774,near,dense,1.5,0.5,120,2,2,2,2,0.7859234365687572,22.37786054611206
33,73.0,-0.390804,-0.15248803,-0.2289266233333333,172.99666666666667,-206.85333333333327,5.864551100433005,-6.940133296818381,0.5,6.666666666666667,13.606799963485049,12.9,0.6999999999999998,4.0,2.7000000000000006,0.0,10.2,1.0,0.0,3.0,2.086484359164457,far,non_dense,0.0,0.0,114,2,2,1,2,0.7885686325974762,7.509887218475342
33,64.0,-0.3295744366666666,-0.33693558,-0.2348554166666666,-354.9066666666667,-316.49333333333334,-13.796287068580831,12.91466513251084,-0.5,-15.0,-27.914665132510844,5.1,2.4,3.0,2.0,0.5,2.6,2.0,1.0,4.0,4.458897030609569,near,non_dense,0.0,0.0,114,2,2,1,2,0.7987684821763736,-10.234660655260086
33,29.0,-0.2992583766666667,-0.1468786233333333,-0.2135066266666666,358.33666666666664,-218.29,12.365426797164424,10.81555323080202,0.5,39.0,28.18444676919798,7.599999999999999,2.9,2.0,0.0,0.9,6.7,0.0,1.0,5.0,2.085869078987124,far,dense,0.0,0.0,114,2,2,1,2,0.8100129178806139,14.055007696151732
40,49.0,-0.28952252,-0.0552571966666666,-0.4627411066666667,236.82333333333327,29.65000000000001,11.80599106489329,-12.83711936575821,0.5,5.0,17.83711936575821,8.7,1.9,3.0,1.3999999999999997,1.8,5.5,1.0,2.0,6.0,5.571121692805977,near,non_dense,1.5,0.5,120,2,2,2,2,0.8128269430878007,7.277633249759674
40,46.0,-0.22342826,-0.2687445666666666,-0.38465681,-503.3433333333333,-143.65333333333334,-11.751467571706348,12.598041767147668,-0.5,-23.0,-35.59804176714767,2.1,2.7000000000000006,2.0,0.5,1.2,0.4000000000000001,1.0,2.0,1.0,2.409469794836172,far,dense,1.5,0.5,120,2,2,2,2,0.8257669713088653,-13.741128146648409
59,61.0,-0.3166211466666667,-0.1305291333333333,-0.19074473,378.445,3.464999999999994,17.70467028139758,-12.67074165811816,0.5,15.833333333333334,28.504074991451493,4.7,0.6999999999999998,3.0,0.0,0.0,4.7,0.0,0.0,5.0,7.816009670608563,near,non_dense,0.0,0.0,119,2,2,2,2,0.8400507982412255,11.138825118541718
40,87.0,-0.2793983733333333,-0.0967855866666666,-0.4277988966666666,358.12000000000006,-86.23666666666666,10.23429669301048,-25.639638870694977,0.5,1.3333333333333333,26.97297220402831,7.2,1.7,4.0,0.5,0.0,6.7,1.0,0.0,4.0,3.693134455889716,far,non_dense,1.5,0.5,120,2,2,2,2,0.8453759892627688,7.112209498882294
45,40.0,-0.38374993,-0.046834845,-0.21121873,193.15500000000003,-92.37,14.92066845392149,10.290670798986568,0.5,25.0,14.709329201013432,3.4,0.7,2.0,3.4,0.0,0.0,3.0,0.0,0.0,2.770257682672399,far,dense,0.0,0.0,116,2,2,2,2,0.853192913705542,12.557104229927065
33,33.0,-0.26898429,-0.1509512633333333,-0.2186087333333333,409.8133333333333,-229.91,12.812823369641832,-2.566602080528959,0.5,29.666666666666668,32.23326874719563,8.7,2.5,2.0,0.0,2.6,6.099999999999999,0.0,1.0,2.0,2.2105160879722328,far,dense,0.0,0.0,114,2,2,1,2,0.8816979470540154,14.761830866336824
33,69.0,-0.34116588,-0.1184462733333333,-0.2053324466666667,400.13000000000005,-287.50333333333333,11.67791747296644,2.5283596829075363,0.5,34.0,31.471640317092465,3.1,1.5,3.0,0.0,0.0,3.1,0.0,0.0,3.0,4.548101297952729,near,non_dense,0.0,0.0,114,2,2,1,2,0.894188428181332,15.744777023792269
45,58.0,-0.3837343866666667,-0.0736497633333333,-0.2209336066666666,204.80333333333337,-51.103333333333325,21.32812180783096,5.070282149233067,0.5,20.666666666666668,15.5963845174336,11.1,2.1,3.0,8.4,0.0,2.7000000000000006,2.0,0.0,2.0,11.122034250337606,near,non_dense,0.0,0.0,116,2,2,2,2,0.8946914947664834,11.377332359552383
33,13.0,-0.3671184233333333,-0.2493764033333333,-0.402769235,169.64,-124.49833333333332,8.800581438974557,-6.676119586280039,0.5,6.666666666666667,13.342786252946707,7.599999999999999,1.0,1.0,0.0,0.0,7.599999999999999,0.0,0.0,3.0,1.3932091890717615,near,dense,0.0,0.0,114,2,2,1,2,0.9133582864690136,7.5280822813510895
40,83.0,-0.3079853366666666,-0.1039734033333333,-0.46961679,237.08,44.00666666666667,11.181524565844157,-10.856451050293288,0.5,7.0,17.856451050293288,9.5,3.1,4.0,0.0,2.6,6.900000000000001,0.0,2.0,5.0,3.588637903555622,far,non_dense,1.5,0.5,120,2,2,2,2,0.9359023409150362,7.822909951210022
45,54.0,-0.35703323,-0.0881055233333333,-0.23841546,230.75,61.68333333333334,21.727530284001848,2.4276994479363814,0.5,20.0,17.57230055206362,5.1,1.3,3.0,5.1,0.0,0.0,5.0,0.0,0.0,11.231340753073036,near,non_dense,0.0,0.0,116,2,2,2,2,0.9426604046536424,11.140190064907074
33,80.0,-0.3427480866666666,-0.3469524233333333,-0.3889434066666666,-119.30833333333337,-184.6083333333333,-21.23891293850917,-12.61597742359123,-0.5,-22.0,-9.38402257640877,3.5,1.9,4.0,2.1,0.6999999999999998,0.6999999999999998,1.0,1.0,1.0,9.50914867416582,far,non_dense,0.0,0.0,114,2,2,1,2,0.9492131341856938,-12.212704122066498
59,57.0,-0.3119157833333333,-0.1678842499999999,-0.2198927066666667,288.75333333333333,-204.7133333333333,12.655411903123529,-12.081927362491925,0.5,9.666666666666666,21.7485940291586,3.9,0.9,3.0,2.2,1.7,0.0,2.0,1.0,0.0,4.063612592100274,near,non_dense,0.0,0.0,119,2,2,2,2,0.9518727701933704,8.787369728088379
40,57.0,-0.2457030466666666,-0.1391420833333333,-0.3700680033333333,176.32666666666668,-4.183333333333337,9.674186430800264,14.052717118575805,0.5,27.33333333333333,13.280616214757528,9.8,5.900000000000001,3.0,4.4,3.8,1.6000000000000003,3.0,2.0,2.0,3.5141910313455944,near,non_dense,1.5,0.5,120,2,2,2,2,0.9551041925155216,13.030605018138884
71,78.0,-0.4103635466666667,-0.11412401,-0.18504856,173.33333333333334,-68.57000000000001,7.654748514859573,2.507675040283426,0.5,15.0,12.492324959716576,6.900000000000001,2.0,4.0,1.5,0.6999999999999998,4.7,1.0,1.0,5.0,2.6463424936311366,far,non_dense,0.0,0.0,116,2,2,2,2,0.9619919474471385,10.200508683919908
45,29.0,-0.3676379833333333,-0.03786332,-0.2142749133333333,280.24333333333334,-23.85666666666668,11.88325338686044,11.991967868347494,0.5,33.333333333333336,21.34136546498584,9.8,1.9,2.0,1.1,1.3999999999999997,7.3,1.0,1.0,5.0,2.076432753674613,far,dense,0.0,0.0,116,2,2,2,2,0.9793086482485732,13.916721940040588
56,50.0,-0.2576885033333334,-0.10785316,-0.2875306033333333,388.6466666666667,-153.34,14.426170550631891,8.245971982769046,0.5,39.0,30.754028017230954,4.9,1.3999999999999997,3.0,0.0,0.0,4.9,0.0,0.0,6.0,5.136713758016649,near,non_dense,0.0,0.0,122,2,3,2,3,0.007368370582991,14.388321340084076
42,8.0,-0.3054546233333333,-0.0572438866666666,-0.23552843,269.58000000000004,-61.21000000000001,13.92804304106886,11.686303911212567,0.5,32.0,20.313696088787434,2.2,1.3999999999999997,1.0,1.7,0.5,0.0,2.0,1.0,0.0,2.106266077064608,near,dense,0.0,0.0,118,2,3,2,3,0.0105947156333169,13.95035833120346
42,64.0,-0.3493891233333333,-0.3074624333333333,-0.2421170933333333,-312.07,-165.84333333333333,-13.845446376387564,-0.4845495273095442,-0.5,-24.0,-23.515450472690457,4.0,1.8,3.0,1.9,1.5,0.6,1.0,2.0,1.0,4.288489396393637,near,non_dense,0.0,0.0,118,2,3,2,3,0.0122009414386019,-13.7931227684021
62,92.0,-0.36323117,-0.22579943,-0.24037283,-296.87666666666667,-191.03,-6.3572619688330905,15.859673397981048,-0.5,-6.0,-21.859673397981044,6.400000000000001,0.5,4.0,2.1,0.6,3.7000000000000006,2.0,1.0,2.0,2.0882278571462485,far,non_dense,-3.0,-3.0,118,2,3,1,3,0.0160368298995373,-6.323773413896561
56,72.0,-0.2013275,-0.3374730433333333,-0.3267858933333333,-372.1266666666667,17.616666666666674,-14.462325518543656,0.1199804571444798,-0.5,-26.0,-26.11998045714448,3.2999999999999994,1.5,3.0,1.6000000000000003,1.3,0.4000000000000001,2.0,2.0,1.0,4.664052464654696,near,non_dense,0.0,0.0,122,2,3,2,3,0.0195222940870526,-14.553378522396088
42,9.0,-0.2753182766666667,-0.0396657866666666,-0.21723866,313.1333333333333,-47.26333333333333,15.980615438321289,21.404424035157263,0.5,45.0,23.59557596484273,2.7000000000000006,1.3999999999999997,1.0,1.5,0.0,1.2,2.0,0.0,2.0,2.521980976663494,near,dense,0.0,0.0,118,2,3,2,3,0.0206481789260546,15.928541123867037
42,80.0,-0.3601178633333333,-0.2976338666666666,-0.2322726333333333,-161.3366666666667,-176.66333333333333,-11.398500145751912,-4.509444266471294,-0.5,-16.666666666666668,-12.157222400195373,7.5,1.1,4.0,2.2,0.0,5.3,1.0,0.0,7.0,5.296300081701137,far,non_dense,0.0,0.0,118,2,3,2,3,0.0230188122180521,-11.27658560872078
56,68.0,-0.25363311,-0.30845705,-0.3901925625,-186.82,139.3725,-11.63554700522699,-3.216732814263806,-0.5,-18.0,-14.783267185736191,0.6,2.7,3.0,0.0,0.0,0.6,0.0,0.0,1.0,3.8541959481536736,near,non_dense,0.0,0.0,122,2,3,2,3,0.0297391737669765,-11.750167608261108
37,75.0,-0.45600126,-0.3003647933333333,-0.2553009533333333,-119.53,66.08999999999999,-8.135801746855146,-1.8205254980414405,-0.5,-10.666666666666666,-8.846141168625225,2.7999999999999994,0.4000000000000001,4.0,2.0,0.0,0.8000000000000002,2.0,0.0,1.0,2.76208105734434,far,non_dense,0.0,0.0,120,3,3,2,3,0.0321342740568668,-8.047044277191162
42,95.0,-0.38402781,-0.0612821,-0.2027016033333333,111.77666666666664,-197.07,11.90550590841587,14.577278594538312,0.5,23.0,8.42272140546169,5.900000000000001,1.2,4.0,3.0,0.0,2.9,2.0,0.0,4.0,4.232797530025071,far,non_dense,0.0,0.0,118,2,3,2,3,0.0486540134989716,12.111448496580124
42,22.0,-0.3190209466666666,-0.0431997666666666,-0.22947978,212.42,-68.79666666666667,14.361913080088868,15.993488674307343,0.5,32.0,16.006511325692657,0.4000000000000001,1.7,1.0,0.4000000000000001,0.0,0.0,1.0,0.0,0.0,2.328633694218442,near,dense,0.0,0.0,118,2,3,2,3,0.0488255959621276,14.248216152191162
42,70.0,-0.39714556,-0.09642914,-0.2153185866666666,116.64666666666665,-247.84,10.724210776505643,11.210308864022712,0.5,20.0,8.789691135977288,6.400000000000001,1.2,3.0,2.1,0.0,4.3,2.0,0.0,4.0,4.036275544946798,near,non_dense,0.0,0.0,118,2,3,2,3,0.0544562142575193,10.944011062383652
57,70.0,-0.3545982766666666,-0.1183411233333333,-0.2292105066666666,174.0966666666667,-221.39666666666668,10.801298512578514,5.874435688907178,0.5,20.0,14.125564311092822,7.5,1.1,3.0,1.8,0.0,5.7,1.0,0.0,5.0,4.058336566132398,near,non_dense,0.0,0.0,115,2,3,2,3,0.0562131707203772,11.029430478811264
56,58.0,-0.2859816033333333,-0.1328387466666666,-0.2610136366666666,108.44,-93.53666666666668,12.30626370032204,14.0856930363207,0.5,22.666666666666668,8.580973630345964,8.4,1.3,3.0,1.2,0.0,7.2,1.0,0.0,5.0,6.818050878611378,near,non_dense,0.0,0.0,122,2,3,2,3,0.0565740000297114,11.920539289712906
57,78.0,-0.3800669033333333,-0.1269997033333333,-0.2419068633333333,180.14,-175.4366666666667,8.247162025261227,-5.615898188747213,0.5,9.0,14.615898188747211,11.1,1.3,4.0,1.7,0.0,9.4,1.0,0.0,3.0,2.788007142086819,far,non_dense,0.0,0.0,115,2,3,2,3,0.0622620268800852,8.073575049638748
37,65.0,-0.4395112699999999,-0.2905319833333333,-0.1995762166666666,-288.5933333333333,-2.1666666666666665,-8.91904403659575,8.69146407030968,-0.5,-12.666666666666666,-21.358130736976342,3.5,0.8000000000000002,3.0,1.7,0.8000000000000002,1.0,2.0,1.0,1.0,3.830122791625924,near,non_dense,0.0,0.0,120,3,3,2,3,0.0636027182433624,-9.162650257349014
57,49.0,-0.350333325,-0.10946124,-0.390004465,169.98666666666668,-28.34333333333333,9.579293891259422,-1.6254273349127148,0.5,12.166666666666666,13.79209400157938,7.599999999999999,0.6999999999999998,3.0,0.0,0.0,7.599999999999999,0.0,0.0,7.0,4.462362342035964,near,non_dense,0.0,0.0,115,2,3,2,3,0.0638698298369243,9.864304214715958
42,59.0,-0.43798253,-0.1408008733333333,-0.2186746966666666,168.69333333333336,-363.3333333333333,7.890664022003951,-5.711570240885255,0.5,7.0,12.711570240885257,11.1,1.3,3.0,4.7,0.0,6.400000000000001,5.0,0.0,3.0,2.8466663139396835,near,non_dense,0.0,0.0,118,2,3,2,3,0.0648852233145214,7.705957442522049
62,94.0,-0.3431667866666667,-0.2474834566666666,-0.2384243566666667,-123.72666666666667,-80.88333333333334,-7.672608403084074,-0.3363701012796039,-0.5,-10.0,-9.663629898720396,4.8,0.8000000000000002,4.0,1.7,1.3999999999999997,1.7,1.0,1.0,2.0,2.583553290527538,far,non_dense,-3.0,-3.0,118,2,3,1,3,0.069835510948637,-7.492184638977051
57,55.0,-0.3522301033333333,-0.2796208866666667,-0.24787976,-25.52666666666668,-110.27333333333335,-7.676025026112835,-7.928859991683761,-0.5,-10.0,-2.0711400083162395,3.6,1.2,3.0,1.1,0.5,2.0,1.0,1.0,4.0,3.132966594947288,near,non_dense,0.0,0.0,115,2,3,2,3,0.0702134674668068,-7.4560485780239105
57,14.0,-0.3501613333333333,-0.1115197033333333,-0.2215472299999999,358.2333333333333,-55.64000000000001,12.2571193894369,-10.399070692140612,0.5,18.666666666666668,29.06573735880728,10.699999999999998,1.0,1.0,0.0,1.8,8.9,0.0,2.0,5.0,1.9388270725363888,near,dense,0.0,0.0,115,2,3,2,3,0.0711166059685932,12.119236588478088
42,55.0,-0.3954836633333333,-0.2556077033333333,-0.2164279533333333,-127.63333333333333,-324.2633333333333,-7.491995556712614,-0.0490958374796524,-0.5,-9.666666666666666,-9.617570829187017,9.1,1.2,3.0,3.5,0.0,5.599999999999999,1.0,0.0,4.0,2.9710147705296808,near,non_dense,0.0,0.0,118,2,3,2,3,0.0721833080440547,-7.2775378823280334
62,83.0,-0.3695404566666667,-0.1177299766666666,-0.22573647,220.13,-85.25666666666666,9.982373585361492,-2.8598466570108703,0.5,14.333333333333334,17.193179990344202,5.3,0.6999999999999998,4.0,2.7000000000000006,0.0,2.6,1.0,0.0,4.0,3.32363232746812,far,non_dense,-3.0,-3.0,118,2,3,1,3,0.0739350234286712,9.736640751361849
62,27.0,-0.3752907333333333,-0.0837369499999999,-0.2208735833333333,485.54333333333335,-106.48666666666668,14.255354863035612,-16.589866244696434,0.5,21.33333333333333,37.92319957802977,2.3,0.6,2.0,0.0,1.3,1.0,0.0,1.0,2.0,2.3612750786783274,far,dense,-3.0,-3.0,118,2,3,1,3,0.0776377483468119,14.072030782699583
37,85.0,-0.4533173633333333,-0.13263923,-0.2282772166666666,170.27,75.05666666666666,7.036534658210648,-8.267958867635608,0.5,4.333333333333333,12.601292200968942,10.699999999999998,0.6,4.0,2.6,0.0,8.1,2.0,0.0,3.0,2.532694991276403,far,non_dense,0.0,0.0,120,3,3,2,3,0.0799937911880171,6.833934783935547
62,2.0,-0.3741589066666666,-0.1049641599999999,-0.2110283633333333,254.2,-67.38666666666668,10.153817533558607,-4.520872606545357,0.5,15.333333333333334,19.854205939878693,2.2,0.6,1.0,0.0,0.0,2.2,0.0,0.0,4.0,1.5106168230626975,near,dense,-3.0,-3.0,118,2,3,1,3,0.0815659324866901,10.030602663755417
42,56.0,-0.3941325133333333,-0.09315517,-0.20982422,157.21,-350.75333333333333,10.670431909714758,6.153734838941051,0.5,18.0,11.84626516105895,4.9,1.0,3.0,0.5,0.6,3.8,1.0,1.0,4.0,3.792500782930704,near,non_dense,0.0,0.0,118,2,3,2,3,0.088414312921231,10.335120558738708
42,32.0,-0.3845140733333334,-0.0975128066666666,-0.2270360666666666,196.41,-143.07333333333335,11.581776836993347,6.866558910903113,0.5,21.666666666666668,14.800107755763554,7.099999999999999,1.5,2.0,2.5,1.6000000000000003,3.0,2.0,1.0,5.0,2.0512586351323683,far,dense,0.0,0.0,118,2,3,2,3,0.0920213141021775,11.393017321825027
42,91.0,-0.3801700666666667,-0.2642691033333333,-0.22729314,-169.01666666666665,-223.25666666666663,-8.22563090625337,0.7359344187497415,-0.5,-12.0,-12.73593441874974,5.2,1.0,4.0,2.1,0.0,3.1,1.0,0.0,4.0,2.811806771580402,far,non_dense,0.0,0.0,118,2,3,2,3,0.0961737016521067,-8.496052771806717
56,34.0,-0.34755205,-0.02634122,-0.26869749,608.07,-93.11666666666667,18.67285795990799,-16.783898641993762,0.5,31.33333333333333,48.11723197532709,7.3,1.1,2.0,1.5,0.9,4.9,3.0,1.0,5.0,3.325313345369912,far,dense,0.0,0.0,122,2,3,2,3,0.098127849209999,18.99916380643845
57,83.0,-0.3483051666666667,-0.1175487733333333,-0.2482329366666666,315.71666666666664,-153.80333333333334,10.113088084573413,-10.949424465178794,0.5,14.666666666666666,25.61609113184546,7.599999999999999,1.0,4.0,0.0,0.5,7.099999999999999,0.0,1.0,5.0,3.45401726144978,far,non_dense,0.0,0.0,115,2,3,2,3,0.1013534779038623,10.463164746761322
62,95.0,-0.3525868666666666,-0.1136577033333333,-0.24102061,408.8433333333333,-115.93666666666668,12.332090383067898,-11.599238409965134,0.5,20.33333333333333,31.932571743298467,4.0,0.9,4.0,0.0,0.8000000000000002,3.2000000000000006,0.0,1.0,3.0,4.431258248479447,far,non_dense,-3.0,-3.0,118,2,3,1,3,0.1123007379007092,12.829723954200745
57,96.0,-0.3623564366666666,-0.3181546133333333,-0.2813263633333333,-40.370000000000005,-103.58333333333331,-10.502681895081029,-15.724526424560205,-0.5,-19.0,-3.275473575439797,3.8,0.9,4.0,0.8000000000000002,0.4000000000000001,2.6,2.0,1.0,5.0,5.090141940266748,far,non_dense,0.0,0.0,115,2,3,2,3,0.1189941667247579,-9.896984696388245
56,87.0,-0.2875573633333333,-0.1371875,-0.2702239066666667,116.83333333333331,-126.33,10.348564215233774,10.088186224528895,0.5,19.33333333333333,9.24514710880444,10.5,1.7,4.0,1.5,8.4,0.6,2.0,1.0,1.0,3.728729837204293,far,non_dense,0.0,0.0,122,2,3,2,3,0.12048160597637,10.797807574272156
62,90.0,-0.3580034666666667,-0.1521649633333333,-0.2536894333333333,291.49666666666667,-93.86,7.013303685366044,-19.43391627637624,0.5,3.333333333333333,22.76724960970957,5.400000000000001,0.8000000000000002,4.0,4.7,0.6999999999999998,0.0,5.0,1.0,0.0,2.6821095330521274,far,non_dense,-3.0,-3.0,118,2,3,1,3,0.1205117296557369,7.336529344320297
56,89.0,-0.31734675,-0.1678914366666666,-0.2579470166666666,243.1833333333333,-240.1966666666667,7.524891940364621,-12.243358268839597,0.5,7.0,19.2433582688396,10.5,1.8,4.0,0.6,2.9,7.0,1.0,1.0,3.0,3.409095643684088,far,non_dense,0.0,0.0,122,2,3,2,3,0.1236731090178416,7.946505397558212
42,73.0,-0.4131619933333333,-0.1367497466666666,-0.2233981166666666,69.25,-218.99,6.3015388630115785,3.1151292597799185,0.5,8.333333333333334,5.218204073553415,6.7,1.0,4.0,3.5,0.0,3.2000000000000006,2.0,0.0,5.0,2.1885522927233363,far,non_dense,0.0,0.0,118,2,3,2,3,0.1276394359402476,6.022193282842636
56,52.0,-0.23422536,-0.3516094999999999,-0.3389896733333333,-269.20666666666665,-119.34000000000002,-13.288300328185557,-5.69738742364439,-0.5,-27.0,-21.30261257635561,2.3,2.7999999999999994,3.0,1.9,0.4000000000000001,0.0,1.0,1.0,0.0,4.772047830780882,near,non_dense,0.0,0.0,122,2,3,2,3,0.1278222674891408,-13.898274302482603
42,19.0,-0.2963126566666667,-0.0319058666666666,-0.23569409,416.41666666666674,-89.00666666666666,15.80551894767197,0.621701858548235,0.5,32.0,31.378298141451765,1.9,1.6000000000000003,1.0,0.9,1.0,0.0,2.0,1.0,0.0,3.11646828362413,near,dense,0.0,0.0,118,2,3,2,3,0.134052150612652,15.387749671936035
56,31.0,-0.34449623,-0.0263992133333333,-0.2360323833333333,563.5033333333333,-77.68666666666667,18.7153235842831,-7.590623791455044,0.5,37.0,44.590623791455045,2.1,0.8000000000000002,2.0,0.5,0.0,1.6000000000000003,1.0,0.0,2.0,5.230409971363216,far,dense,0.0,0.0,122,2,3,2,3,0.1366406152410089,19.43001002073288
56,95.0,-0.3022916533333333,-0.1378351599999999,-0.24864766,380.5333333333333,-191.7033333333333,11.949707457002424,-10.112011239404133,0.5,20.0,30.11201123940413,1.3,1.8,4.0,0.0,0.9,0.4000000000000001,0.0,1.0,1.0,4.314527778812075,far,non_dense,0.0,0.0,122,2,3,2,3,0.1427888056562339,12.565773725509644
56,94.0,-0.33276705,-0.3274231566666666,-0.2614312766666666,-4.956666666666668,-65.26,-7.438248902438488,-14.941106978103884,-0.5,-15.333333333333334,-0.3922263552294495,5.400000000000001,1.8,4.0,0.0,1.6000000000000003,3.8,0.0,1.0,5.0,2.588749139329501,far,non_dense,0.0,0.0,122,2,3,2,3,0.1433615422517708,-7.80937597155571
62,93.0,-0.35038368,-0.2220322066666666,-0.2452248,-221.4933333333333,26.463333333333328,-6.346865794909696,11.299662684147115,-0.5,-6.0,-17.29966268414712,3.1,0.6,4.0,3.1,0.0,0.0,3.0,0.0,0.0,2.2877105936709854,far,non_dense,-3.0,-3.0,118,2,3,1,3,0.1437283947987443,-6.675674766302109
42,71.0,-0.3639240866666666,-0.26261877,-0.2356951366666666,-161.74333333333337,-155.57,-10.78285425549665,-2.478800661322151,-0.5,-14.666666666666666,-12.187866005344516,5.1,1.2,3.0,1.7,0.0,3.4,1.0,0.0,4.0,3.4800989950680807,near,non_dense,0.0,0.0,118,2,3,2,3,0.143840712745032,-10.282274335622787
