Training Step,Actor Loss,Critic Loss
881,10.939521789550781,13.779824256896973
882,11.09164810180664,14.294854164123535
883,2.08192777633667,4.027102470397949
884,5.828773498535156,11.271105766296387
885,11.102432250976562,8.275321960449219
886,6.792380332946777,11.842168807983398
887,16.55858612060547,11.074121475219727
888,27.01553726196289,6.402142524719238
889,11.216836929321289,10.52338695526123
890,21.9967098236084,6.9752044677734375
891,7.076876163482666,5.722955703735352
892,8.707433700561523,12.060218811035156
893,23.055858612060547,19.201805114746094
894,28.702835083007812,15.843343734741211
895,25.982566833496094,5.035337924957275
896,25.851730346679688,15.120172500610352
897,18.995407104492188,9.677899360656738
898,9.869564056396484,8.944104194641113
899,37.7396240234375,10.912786483764648
900,7.251602649688721,8.144804000854492
901,5.763472557067871,6.814517021179199
902,12.583498001098633,13.317049026489258
903,9.55274772644043,12.432531356811523
904,8.374279022216797,13.201272964477539
905,15.483333587646484,12.287339210510254
906,9.544560432434082,3.8481693267822266
907,42.53252029418945,5.67250394821167
908,9.034549713134766,12.208429336547852
909,10.384446144104004,9.414922714233398
910,18.339614868164062,5.017359733581543
911,9.816805839538574,7.448486328125
912,4.480122089385986,4.239360332489014
913,30.86813735961914,10.363563537597656
914,22.18199920654297,4.463030815124512
915,5.904817581176758,26.72783660888672
916,11.465017318725586,11.379905700683594
917,6.844856262207031,3.4592671394348145
918,9.393999099731445,4.2864274978637695
919,7.286126613616943,13.178526878356934
920,10.226926803588867,8.234964370727539
921,6.226245403289795,4.687979698181152
922,25.358781814575195,6.032405376434326
923,9.536507606506348,9.857352256774902
924,47.03749465942383,3.3118948936462402
925,33.254539489746094,5.40721321105957
926,11.42842960357666,4.8256306648254395
927,10.78904914855957,8.651527404785156
928,13.975011825561523,19.473690032958984
929,30.494853973388672,17.24749755859375
930,32.80648422241211,17.370508193969727
931,27.680328369140625,5.605234146118164
932,15.254337310791016,3.9511709213256836
933,21.56201934814453,5.683019161224365
934,32.61827087402344,7.741783618927002
935,33.8784065246582,12.399243354797363
936,33.33710479736328,10.600893020629883
937,3.390441417694092,7.628549098968506
938,35.06621551513672,10.775693893432617
939,20.19253158569336,20.15801429748535
940,28.532670974731445,17.783018112182617
941,24.456388473510742,10.449775695800781
942,15.507322311401367,3.3891563415527344
943,21.880516052246094,16.00981903076172
944,4.1460676193237305,6.078204154968262
945,3.225679397583008,4.353967666625977
946,16.94097137451172,5.1806840896606445
947,11.600223541259766,17.936771392822266
948,15.205209732055664,4.729787826538086
949,18.08059310913086,9.196125984191895
950,24.741987228393555,7.676784515380859
951,8.18087100982666,4.73686408996582
952,32.94524002075195,5.880093574523926
953,50.87558364868164,11.51455020904541
954,13.785494804382324,6.970871925354004
955,12.63446044921875,11.482121467590332
956,13.790334701538086,11.499303817749023
957,4.073727607727051,11.658613204956055
958,20.55995750427246,9.70458984375
959,8.4696044921875,7.342864513397217
960,22.885072708129883,12.686334609985352
961,6.230181694030762,7.420903205871582
962,15.898214340209961,14.75428581237793
963,8.831128120422363,2.507254123687744
964,33.81515884399414,4.639556884765625
965,15.091533660888672,10.36357593536377
966,29.63519287109375,7.846048831939697
967,19.49838638305664,10.201135635375977
968,16.864776611328125,4.087789535522461
969,23.397968292236328,10.586629867553711
970,12.219731330871582,8.412581443786621
971,20.1895694732666,2.1883206367492676
972,5.326898574829102,3.969245195388794
973,37.87841033935547,8.751031875610352
974,7.788451194763184,11.441316604614258
975,22.031511306762695,3.131028175354004
976,38.28227233886719,8.580199241638184
977,16.307212829589844,10.688020706176758
978,4.806230068206787,8.500041961669922
979,21.868410110473633,11.688674926757812
980,25.64712142944336,4.885277271270752
981,10.602313041687012,12.592687606811523
982,9.368403434753418,9.11266803741455
983,11.165634155273438,16.244205474853516
984,8.556380271911621,9.035502433776855
985,22.40079116821289,9.932761192321777
986,16.75143814086914,4.2588043212890625
987,16.951580047607422,10.359039306640625
988,4.130235195159912,10.775033950805664
989,25.380176544189453,10.341680526733398
990,29.94446563720703,4.691925048828125
991,25.017234802246094,4.184309482574463
992,11.202167510986328,8.324434280395508
993,10.760169982910156,3.5238349437713623
994,36.501224517822266,4.0498762130737305
995,10.215612411499023,2.7648823261260986
996,14.728437423706055,8.49113941192627
997,17.567031860351562,2.933570384979248
998,10.400171279907227,14.638477325439453
999,20.142847061157227,18.99102020263672
1000,12.882145881652832,6.87037992477417
1001,14.032614707946777,6.654713153839111
1002,21.8316650390625,14.087662696838379
1003,47.497867584228516,15.19961166381836
1004,13.44377613067627,12.66875171661377
1005,5.237844467163086,13.814106941223145
1006,5.793654918670654,7.731679916381836
1007,45.3355712890625,6.071163177490234
1008,13.213393211364746,5.598333358764648
1009,20.39653205871582,10.593179702758789
1010,17.04450225830078,7.542337417602539
1011,8.574480056762695,11.439916610717773
1012,3.9372620582580566,5.56474494934082
1013,23.362525939941406,8.661931991577148
1014,45.06594467163086,4.537589073181152
1015,8.87612533569336,7.943131446838379
1016,23.228736877441406,7.079334259033203
1017,33.77205276489258,3.5452589988708496
1018,17.709636688232422,3.7447144985198975
1019,12.725784301757812,10.544721603393555
1020,8.16614818572998,9.422662734985352
1021,11.916500091552734,5.017279624938965
1022,10.728181838989258,10.20101547241211
1023,23.04006004333496,8.531749725341797
1024,18.611312866210938,3.472677230834961
1025,7.618996620178223,8.495918273925781
1026,42.96852111816406,9.4282808303833
1027,22.083627700805664,3.1443228721618652
1028,24.30419158935547,9.280874252319336
1029,43.777076721191406,20.198286056518555
1030,14.950244903564453,11.262939453125
1031,5.732013702392578,2.662705898284912
1032,10.521217346191406,5.486691951751709
1033,43.60715866088867,19.306278228759766
1034,18.49000358581543,6.822100639343262
1035,34.3913688659668,14.594732284545898
1036,5.293471336364746,5.156754016876221
1037,18.571002960205078,7.228160858154297
1038,3.788313865661621,3.7875518798828125
1039,41.18274688720703,8.302133560180664
1040,8.551881790161133,2.9984617233276367
1041,27.062114715576172,11.159919738769531
1042,23.094736099243164,4.184804916381836
1043,25.539478302001953,10.413902282714844
1044,43.963844299316406,3.0268807411193848
1045,32.14025115966797,4.395079135894775
1046,37.05830001831055,13.072372436523438
1047,41.57941436767578,24.198902130126953
1048,29.989126205444336,19.020767211914062
1049,20.81293487548828,3.3799874782562256
1050,4.5705366134643555,8.07544231414795
1051,31.35238265991211,11.173491477966309
1052,11.771336555480957,2.8690338134765625
1053,32.12269973754883,5.841939449310303
1054,34.37592697143555,4.690999507904053
1055,4.608185768127441,2.9930429458618164
1056,5.310932159423828,3.4383513927459717
1057,4.349385738372803,4.276047229766846
1058,22.444805145263672,7.378244400024414
1059,4.879903793334961,13.211657524108887
1060,19.598196029663086,10.45478630065918
1061,28.42232322692871,12.76317024230957
1062,18.603233337402344,4.589746475219727
1063,14.996371269226074,4.293597221374512
1064,33.26837921142578,11.144286155700684
1065,16.005416870117188,5.3049468994140625
1066,27.901153564453125,8.600763320922852
1067,8.329904556274414,5.381042957305908
1068,12.61312198638916,5.754785537719727
1069,21.544034957885742,9.612317085266113
1070,12.135171890258789,5.212471961975098
1071,8.651220321655273,9.158089637756348
1072,6.024925231933594,3.576113700866699
1073,29.564847946166992,7.025242328643799
1074,29.681358337402344,3.8838083744049072
1075,8.001485824584961,3.7861223220825195
1076,19.135215759277344,3.4329395294189453
1077,15.258356094360352,2.7118425369262695
1078,44.85631561279297,22.49030303955078
1079,17.430511474609375,5.567307472229004
1080,17.62134552001953,5.7932538986206055
1081,20.51702308654785,3.9113805294036865
1082,4.7251081466674805,9.787025451660156
1083,11.990137100219727,3.1339282989501953
1084,15.778297424316406,4.949938774108887
1085,34.882835388183594,4.852907180786133
1086,34.26726531982422,3.192612648010254
1087,33.74248504638672,9.770797729492188
1088,12.47209358215332,8.064095497131348
1089,30.962404251098633,9.753758430480957
1090,33.805992126464844,4.398052215576172
1091,23.760435104370117,7.448124408721924
1092,13.636075019836426,6.336673259735107
1093,5.436011791229248,6.6137189865112305
1094,7.401658535003662,2.420830726623535
1095,9.391834259033203,6.849302768707275
1096,11.782483100891113,2.1774203777313232
1097,49.436729431152344,7.323944568634033
1098,14.829082489013672,8.291521072387695
1099,30.22054672241211,6.113292694091797
1100,22.360183715820312,8.401016235351562
1101,9.207907676696777,3.31772518157959
1102,8.446908950805664,12.368816375732422
1103,5.99376106262207,10.198845863342285
1104,10.94515609741211,4.12161922454834
1105,8.508512496948242,3.31378173828125
1106,11.82321834564209,4.98681640625
1107,11.895942687988281,3.786868095397949
1108,3.4375131130218506,3.2368252277374268
1109,16.818504333496094,3.3881025314331055
1110,4.151178359985352,3.0517921447753906
1111,24.37796401977539,9.434335708618164
1112,14.370561599731445,3.2227442264556885
1113,32.06117630004883,3.782409191131592
1114,38.82659912109375,10.766326904296875
1115,13.074216842651367,16.221229553222656
1116,24.49651336669922,11.55385684967041
1117,14.642120361328125,8.573644638061523
1118,4.813459396362305,4.4092888832092285
1119,27.213226318359375,9.265759468078613
1120,32.10114669799805,5.646553039550781
1121,27.72893524169922,9.653653144836426
1122,15.303752899169922,4.546658039093018
1123,40.953556060791016,2.9152672290802
1124,18.312501907348633,10.688746452331543
1125,32.91489791870117,9.991130828857422
1126,20.068506240844727,3.8421571254730225
1127,21.971561431884766,6.482016563415527
1128,8.321612358093262,2.9306459426879883
1129,6.236025810241699,2.5954971313476562
1130,7.820454120635986,6.05342960357666
1131,18.304779052734375,5.396434783935547
1132,33.32132339477539,3.6760549545288086
1133,34.86359405517578,5.778770923614502
1134,4.950821876525879,6.410232067108154
1135,21.61608123779297,14.029927253723145
1136,4.90502405166626,3.4047956466674805
1137,14.610160827636719,3.924368143081665
1138,15.351722717285156,3.372623920440674
1139,7.648123741149902,7.2139410972595215
1140,9.826766967773438,9.504461288452148
1141,7.495502471923828,3.268402576446533
1142,20.318483352661133,3.9817099571228027
1143,14.995534896850586,2.3746707439422607
1144,14.52481746673584,4.123788356781006
1145,28.029800415039062,4.377633571624756
1146,15.790328979492188,2.3988044261932373
1147,13.921613693237305,3.6699235439300537
1148,25.69176483154297,15.06263256072998
1149,7.5540852546691895,1.9076133966445923
1150,18.269834518432617,5.991546630859375
1151,24.470029830932617,2.778549909591675
1152,5.403031349182129,3.607992649078369
1153,8.292478561401367,4.929471492767334
1154,50.240631103515625,10.443864822387695
1155,15.553546905517578,6.971935272216797
1156,9.24295425415039,7.040365695953369
1157,10.480384826660156,2.406454086303711
1158,19.32925033569336,4.661947250366211
1159,6.188199996948242,3.2433834075927734
1160,9.399356842041016,6.70292854309082
1161,16.90157127380371,8.576379776000977
1162,12.315500259399414,4.674298286437988
1163,3.4678921699523926,2.581695795059204
1164,25.335342407226562,4.553785800933838
1165,9.558150291442871,3.4400758743286133
1166,35.99226379394531,3.061744451522827
1167,10.98695182800293,1.658254861831665
1168,26.81884765625,6.8323140144348145
1169,31.751522064208984,4.7559027671813965
1170,31.943519592285156,7.985556602478027
1171,20.88935089111328,3.4882395267486572
1172,7.420412540435791,4.541046142578125
1173,12.993513107299805,1.5731332302093506
1174,11.064689636230469,7.019439697265625
1175,16.03096580505371,5.183499336242676
1176,13.158050537109375,2.3407862186431885
1177,18.95500946044922,6.773345947265625
1178,4.238724231719971,4.7753119468688965
1179,25.967227935791016,3.402000904083252
1180,11.42227554321289,3.944125175476074
1181,10.220376968383789,5.80615758895874
1182,5.500180721282959,9.137670516967773
1183,6.885227680206299,3.2902135848999023
1184,19.46678924560547,5.485385417938232
1185,15.198579788208008,2.859116554260254
1186,17.50212860107422,2.572824478149414
1187,4.737003326416016,3.891231060028076
1188,21.81471061706543,9.52259635925293
1189,30.561969757080078,6.354377269744873
1190,12.324640274047852,4.72268009185791
1191,7.522902488708496,3.719209671020508
1192,16.465011596679688,3.175173044204712
1193,9.925395965576172,2.801736354827881
1194,6.058004379272461,3.3643240928649902
1195,14.765707015991211,3.8519468307495117
1196,21.147939682006836,2.7710647583007812
1197,13.645610809326172,3.8118937015533447
1198,8.719490051269531,1.574292778968811
1199,16.57146453857422,4.39319372177124
1200,35.91642379760742,4.336338043212891
1201,8.00498104095459,3.427781581878662
1202,29.492185592651367,3.4711861610412598
1203,3.336940288543701,3.7642669677734375
1204,20.75318717956543,5.001443862915039
1205,18.18625831604004,7.367527008056641
1206,13.878268241882324,13.685075759887695
1207,28.74930191040039,3.7807021141052246
1208,21.481536865234375,6.512580871582031
1209,19.47967529296875,2.7839672565460205
1210,23.34787368774414,3.572816848754883
1211,24.551071166992188,3.980236530303955
1212,4.371062278747559,4.569211006164551
1213,8.594932556152344,2.7113866806030273
1214,3.3666746616363525,6.088571548461914
1215,13.897462844848633,6.620345592498779
1216,4.326691150665283,6.679720401763916
1217,17.830646514892578,1.9373383522033691
1218,7.556418418884277,2.900066375732422
1219,7.482439041137695,4.941406726837158
1220,8.38731575012207,7.465573787689209
1221,10.86535358428955,2.985100269317627
1222,21.31250762939453,5.675795078277588
1223,9.170271873474121,4.560598373413086
1224,21.607933044433594,4.328648090362549
1225,13.555807113647461,1.8632118701934814
1226,34.238616943359375,6.318957328796387
1227,21.444965362548828,5.826540470123291
1228,4.019186973571777,4.546051025390625
1229,11.4200439453125,2.5159413814544678
1230,6.328395843505859,7.936349391937256
1231,14.025020599365234,4.784405708312988
1232,27.662612915039062,11.956985473632812
1233,16.345199584960938,1.7438161373138428
1234,26.318220138549805,3.6094298362731934
1235,16.58670425415039,4.60369348526001
1236,4.022406578063965,3.667466402053833
1237,27.032865524291992,5.775920867919922
1238,13.0387601852417,5.65804386138916
1239,9.649675369262695,2.1321468353271484
1240,10.741935729980469,2.56851863861084
1241,22.490520477294922,2.335498332977295
1242,27.580602645874023,2.6534042358398438
1243,51.663536071777344,6.397466659545898
1244,23.14327621459961,3.887692928314209
1245,4.211830139160156,5.366702079772949
1246,21.7359561920166,6.283880710601807
1247,8.130000114440918,2.38802170753479
1248,7.097621440887451,2.0542101860046387
1249,11.804835319519043,3.8557796478271484
1250,10.880399703979492,4.710598945617676
1251,25.502574920654297,2.3825597763061523
1252,27.01798439025879,3.293348550796509
1253,25.190956115722656,2.369189739227295
1254,15.33306884765625,2.2071385383605957
1255,23.904083251953125,2.729046106338501
1256,31.407081604003906,9.648961067199707
1257,12.159274101257324,3.2672839164733887
1258,7.196453094482422,1.694388747215271
1259,30.676849365234375,7.276558876037598
1260,16.97954559326172,3.0749549865722656
1261,26.489337921142578,3.1162962913513184
1262,37.67980194091797,7.756257057189941
1263,21.629592895507812,7.042120456695557
1264,13.294631958007812,2.056424140930176
1265,9.92518138885498,3.659621477127075
1266,19.470001220703125,1.4609832763671875
1267,7.5763397216796875,3.66186785697937
1268,33.07157897949219,6.29749059677124
1269,33.769187927246094,4.371152400970459
1270,11.932930946350098,2.3776657581329346
1271,23.930011749267578,2.262795925140381
1272,11.324782371520996,3.688880443572998
1273,8.15694808959961,2.6614575386047363
1274,19.761638641357422,4.083408832550049
1275,6.0269455909729,2.5192763805389404
1276,34.25221252441406,4.2275776863098145
1277,19.538177490234375,4.813260078430176
1278,18.309127807617188,4.249275207519531
1279,21.641193389892578,2.3225629329681396
1280,17.80276107788086,1.6432909965515137
1281,18.516630172729492,3.9051032066345215
1282,17.262065887451172,1.6698713302612305
1283,23.409334182739258,1.8801833391189575
1284,16.179964065551758,3.3507680892944336
1285,6.143171310424805,1.8831477165222168
1286,16.202917098999023,2.2992026805877686
1287,38.818443298339844,7.703346252441406
1288,11.153539657592773,2.3976707458496094
1289,33.55268096923828,6.533393859863281
1290,37.66167449951172,5.755374908447266
1291,30.607696533203125,2.7907660007476807
1292,5.077551364898682,4.261514186859131
1293,20.29257583618164,7.2131500244140625
1294,16.18604278564453,5.559505939483643
1295,24.34984588623047,4.697089195251465
1296,16.685941696166992,3.0587024688720703
1297,20.725095748901367,3.4266886711120605
1298,26.952701568603516,4.137099266052246
1299,18.319549560546875,1.6972310543060303
1300,8.641256332397461,2.3503148555755615
1301,6.517758846282959,1.6015516519546509
1302,11.862110137939453,3.6123526096343994
1303,25.433650970458984,2.2457480430603027
1304,21.254871368408203,3.308565139770508
1305,12.94044017791748,2.5344409942626953
1306,12.541204452514648,2.132058620452881
1307,7.258052349090576,5.704208850860596
1308,19.66800308227539,3.8790154457092285
1309,7.518430709838867,6.703390121459961
1310,16.557865142822266,3.3142049312591553
1311,44.596527099609375,5.326888084411621
1312,24.131637573242188,3.2344419956207275
1313,2.757917642593384,1.9036149978637695
1314,23.898386001586914,2.0218899250030518
1315,16.109081268310547,2.112842559814453
1316,12.30907917022705,6.260289192199707
1317,29.17922019958496,4.09114933013916
1318,14.299103736877441,4.118588447570801
1319,27.739364624023438,3.252488613128662
1320,9.55163860321045,3.0071492195129395
1321,24.127033233642578,4.807191848754883
1322,11.860015869140625,3.558987617492676
1323,6.316353797912598,3.2248687744140625
1324,47.06623840332031,4.010181903839111
1325,18.46793556213379,3.559403419494629
1326,13.446406364440918,4.800928592681885
1327,23.41080093383789,1.7563483715057373
1328,31.59480857849121,1.683953046798706
1329,35.48097229003906,6.8585076332092285
1330,10.004396438598633,4.2696123123168945
1331,19.678884506225586,3.954012870788574
1332,32.56290817260742,6.298708915710449
1333,11.280010223388672,3.7324750423431396
1334,15.659503936767578,2.0383849143981934
1335,27.785064697265625,6.404506683349609
1336,37.82773971557617,1.8165110349655151
1337,30.407995223999023,2.1144609451293945
1338,41.07911682128906,6.773751258850098
1339,10.96174430847168,4.514007568359375
1340,6.668076515197754,2.4348676204681396
1341,32.972496032714844,2.306828498840332
1342,15.060270309448242,4.204319000244141
1343,19.751041412353516,5.761545181274414
1344,5.283063888549805,2.9660027027130127
1345,47.817081451416016,3.2896485328674316
1346,17.966991424560547,2.6154496669769287
1347,12.629030227661133,2.4788639545440674
1348,4.847704887390137,2.478062152862549
1349,14.824565887451172,1.51939058303833
1350,16.53907012939453,3.3189806938171387
1351,12.960267066955566,2.591843605041504
1352,17.5511474609375,2.999098777770996
1353,26.520553588867188,7.4619317054748535
1354,12.813709259033203,3.9783995151519775
1355,16.303539276123047,2.671056032180786
1356,11.791631698608398,5.76530647277832
1357,17.980613708496094,3.5922200679779053
1358,30.119491577148438,3.657378911972046
1359,34.34465026855469,1.681206226348877
1360,12.722442626953125,2.7761788368225098
1361,11.279820442199707,1.3360025882720947
1362,16.606765747070312,6.2822265625
1363,26.228740692138672,8.333294868469238
1364,21.091169357299805,4.144036293029785
1365,15.015510559082031,1.3637081384658813
1366,42.019004821777344,4.643801212310791
1367,23.922008514404297,3.682159662246704
1368,17.312984466552734,5.435923099517822
1369,49.225067138671875,3.970642566680908
1370,43.72571563720703,6.824059009552002
1371,23.71859359741211,3.3640389442443848
1372,44.043846130371094,3.0370378494262695
1373,11.028608322143555,1.9279626607894897
1374,57.80805206298828,9.304010391235352
1375,20.890911102294922,1.6648573875427246
1376,15.618392944335938,3.573543071746826
1377,21.939781188964844,5.419297218322754
1378,11.05342960357666,1.4402775764465332
1379,10.067943572998047,3.1393208503723145
1380,22.18616485595703,1.7304043769836426
1381,32.55326843261719,4.765556335449219
1382,32.222713470458984,5.751514434814453
1383,19.360021591186523,2.83451509475708
1384,35.73750686645508,3.016005516052246
1385,22.763967514038086,6.438663959503174
1386,9.04135799407959,5.065650939941406
1387,11.890891075134277,1.2030754089355469
1388,36.7501106262207,2.815340757369995
1389,42.0252685546875,2.4405438899993896
1390,34.578121185302734,2.3016881942749023
1391,45.34071731567383,2.693617343902588
1392,28.040817260742188,5.992441654205322
1393,52.58049011230469,2.9855048656463623
1394,20.515079498291016,1.6973352432250977
1395,38.72438049316406,2.320002555847168
1396,20.87220001220703,2.5234532356262207
1397,47.414669036865234,1.6450011730194092
1398,17.380775451660156,1.4951910972595215
1399,20.737117767333984,3.214062213897705
1400,15.796802520751953,3.455033540725708
1401,9.48032283782959,2.2383837699890137
1402,6.065889835357666,2.993992567062378
1403,6.630732536315918,1.6548049449920654
1404,13.082195281982422,1.6888178586959839
1405,29.93943977355957,1.122747540473938
1406,27.629074096679688,4.537735939025879
1407,21.389503479003906,3.2663893699645996
1408,13.521804809570312,2.5282716751098633
1409,18.86953353881836,2.0359559059143066
1410,49.670223236083984,2.982560157775879
1411,19.948890686035156,2.0945777893066406
1412,27.423404693603516,2.0687923431396484
1413,11.765718460083008,3.945136308670044
1414,14.923989295959473,3.2052149772644043
1415,40.193843841552734,1.2343573570251465
1416,40.05537414550781,3.3079514503479004
1417,22.497196197509766,1.4924348592758179
1418,36.42333221435547,1.7725675106048584
1419,12.013278007507324,1.3692476749420166
1420,10.702407836914062,1.5918089151382446
1421,7.803372859954834,4.859717845916748
1422,9.282854080200195,1.78606379032135
1423,46.73875427246094,4.592519283294678
1424,29.584230422973633,1.2475998401641846
1425,21.98118782043457,3.290221691131592
1426,24.56696128845215,2.5545005798339844
1427,22.607379913330078,3.1769509315490723
1428,18.18648338317871,2.2575247287750244
1429,70.44526672363281,1.1543606519699097
1430,53.37093734741211,7.013936996459961
1431,14.221253395080566,4.733895778656006
1432,42.109954833984375,3.370971202850342
1433,13.030062675476074,1.5375988483428955
1434,27.30504608154297,2.6890134811401367
1435,9.958016395568848,1.2085645198822021
1436,21.54286003112793,7.869056701660156
1437,30.634353637695312,2.309034824371338
1438,17.088603973388672,1.359533667564392
1439,33.6685676574707,3.051936626434326
1440,30.750308990478516,3.4544897079467773
1441,29.20012664794922,5.596009731292725
1442,22.76923942565918,3.4713785648345947
1443,19.285022735595703,2.6739583015441895
1444,17.38314437866211,4.754967212677002
1445,42.22338104248047,7.265631675720215
1446,25.460187911987305,4.956878662109375
1447,20.57420539855957,1.9244959354400635
1448,29.396312713623047,5.8961181640625
1449,37.91668701171875,3.3850221633911133
1450,19.612979888916016,3.7207999229431152
1451,13.542364120483398,3.326805830001831
1452,22.13033103942871,2.995358467102051
1453,21.309478759765625,4.7626752853393555
1454,24.223941802978516,2.925940990447998
1455,45.43561935424805,4.813749313354492
1456,37.160491943359375,3.7125589847564697
1457,22.593780517578125,1.9858949184417725
1458,28.396892547607422,2.545769691467285
1459,43.208534240722656,4.514279365539551
1460,19.10757064819336,0.9548114538192749
1461,19.4620304107666,1.7049367427825928
1462,36.12654113769531,1.5357685089111328
1463,17.381437301635742,3.919090509414673
1464,12.627405166625977,4.306844711303711
1465,9.864449501037598,1.49896240234375
1466,17.97452163696289,1.7091891765594482
1467,22.829526901245117,1.6025872230529785
1468,34.279685974121094,4.828348159790039
1469,27.739370346069336,0.9629952907562256
1470,34.844322204589844,1.3848166465759277
1471,8.671377182006836,2.1632676124572754
1472,31.827377319335938,6.465129852294922
1473,10.400301933288574,2.175832748413086
1474,15.040810585021973,5.729513168334961
1475,35.30841827392578,1.0055208206176758
1476,38.35671615600586,1.609863042831421
1477,19.94074249267578,1.342846155166626
1478,8.765201568603516,3.6263179779052734
1479,27.136157989501953,1.027685284614563
1480,48.28215789794922,1.4381027221679688
1481,14.674463272094727,4.377834796905518
1482,39.52305603027344,5.269594192504883
1483,9.770456314086914,1.3905680179595947
1484,22.618711471557617,5.334401607513428
1485,17.30230712890625,1.3706870079040527
1486,31.552013397216797,4.3100690841674805
1487,13.363483428955078,2.1041653156280518
1488,26.31947898864746,1.474702000617981
1489,28.56618309020996,2.0457687377929688
1490,38.10112380981445,2.318129301071167
1491,16.989452362060547,2.6062302589416504
1492,6.819649696350098,1.9172804355621338
1493,17.773727416992188,2.5531978607177734
1494,29.756053924560547,0.993040144443512
1495,31.433349609375,0.7168346643447876
1496,25.46965217590332,5.318426132202148
1497,48.482723236083984,6.817034721374512
1498,9.826894760131836,1.7156052589416504
1499,10.916463851928711,4.3344902992248535
1500,34.71366882324219,4.295042037963867
1501,30.75802993774414,1.8740577697753906
1502,16.920166015625,1.943081021308899
1503,39.09131622314453,4.7489142417907715
1504,6.017951965332031,1.6327260732650757
1505,11.358712196350098,1.0831900835037231
1506,24.063018798828125,3.581051826477051
1507,15.765584945678711,1.9165918827056885
1508,15.53223991394043,1.6175214052200317
1509,46.48407745361328,1.9403717517852783
1510,17.241823196411133,7.106595039367676
1511,18.271499633789062,2.971950054168701
1512,38.618350982666016,3.11751127243042
1513,4.517350196838379,3.2190887928009033
1514,19.695220947265625,3.8669095039367676
1515,18.879825592041016,1.4877625703811646
1516,67.52688598632812,2.55259108543396
1517,21.24615478515625,1.1861932277679443
1518,16.528888702392578,1.4930567741394043
1519,7.841353893280029,6.2354512214660645
1520,74.15817260742188,4.387793064117432
1521,5.825543403625488,0.6830101013183594
1522,19.44928550720215,4.000754356384277
1523,25.5555477142334,1.3872158527374268
1524,51.00765609741211,4.026430130004883
1525,7.9429121017456055,0.9174861907958984
1526,19.45568084716797,0.8824865818023682
1527,17.20092010498047,2.8521976470947266
1528,15.673232078552246,1.5155514478683472
1529,39.67123794555664,3.785853862762451
1530,63.599586486816406,2.0274429321289062
1531,63.269020080566406,3.9565999507904053
1532,14.022459030151367,2.1548142433166504
1533,59.5303840637207,3.060969829559326
1534,29.931529998779297,1.518383264541626
1535,39.0052375793457,6.838680267333984
1536,24.810083389282227,2.4320924282073975
1537,20.59484100341797,5.047293663024902
1538,21.58580780029297,1.2164069414138794
1539,37.67816925048828,2.085576295852661
1540,37.32791519165039,1.0321900844573975
1541,15.412636756896973,3.0393712520599365
1542,37.310882568359375,2.2543294429779053
1543,3.1905624866485596,1.3434712886810303
1544,42.58000946044922,0.9183499217033386
1545,36.4393424987793,1.4691494703292847
1546,59.85936737060547,2.6929054260253906
1547,47.94807434082031,3.9905004501342773
1548,32.29474639892578,2.5602149963378906
1549,27.052955627441406,1.0622053146362305
1550,21.453495025634766,2.259028911590576
1551,15.006957054138184,2.108710289001465
1552,35.20446014404297,1.4321749210357666
1553,23.26192855834961,0.9694767594337463
1554,31.580591201782227,2.525675058364868
1555,7.31614351272583,1.9223341941833496
1556,38.18041229248047,1.1461834907531738
1557,37.432518005371094,1.3512287139892578
1558,14.939823150634766,2.50990891456604
1559,48.59639358520508,0.9171692132949829
1560,6.960684776306152,1.5366666316986084
1561,17.401594161987305,4.743671417236328
1562,46.82952117919922,1.9276701211929321
1563,28.135807037353516,0.5268063545227051
1564,76.835693359375,5.987524032592773
1565,22.941410064697266,5.004117012023926
1566,27.4207706451416,4.119960784912109
1567,33.72944259643555,1.2017199993133545
1568,10.408339500427246,1.7590560913085938
1569,30.179994583129883,3.676671028137207
1570,60.0787353515625,7.698866844177246
1571,28.378629684448242,3.695413589477539
1572,10.953474044799805,0.9832884073257446
1573,37.71240997314453,2.8583970069885254
1574,43.39836120605469,2.0635900497436523
1575,21.499114990234375,2.540647268295288
1576,60.765567779541016,6.645351886749268
1577,31.772933959960938,0.8425703048706055
1578,10.361809730529785,2.982409954071045
1579,12.419713973999023,1.066198468208313
1580,33.95821762084961,4.600652694702148
1581,42.80205154418945,2.537356376647949
1582,44.87508010864258,3.070024251937866
1583,29.6492977142334,3.3619742393493652
1584,10.549857139587402,0.8952991962432861
1585,54.87904739379883,1.3327157497406006
1586,54.122657775878906,1.821931004524231
1587,28.498191833496094,2.447323799133301
1588,60.59310531616211,1.6039817333221436
1589,47.929832458496094,5.367137908935547
1590,13.752628326416016,1.1932814121246338
1591,24.936508178710938,2.4540486335754395
1592,13.768539428710938,4.65261173248291
1593,13.580480575561523,4.1122846603393555
1594,14.396920204162598,1.448115348815918
1595,73.94827270507812,3.8957033157348633
1596,14.03296947479248,2.6002261638641357
1597,22.206218719482422,1.0499699115753174
1598,20.409889221191406,3.0830154418945312
1599,8.018272399902344,1.510841727256775
1600,29.987213134765625,3.2516074180603027
1601,7.102161407470703,3.89510440826416
1602,50.908206939697266,1.9070007801055908
1603,23.134321212768555,0.9744385480880737
1604,62.11140823364258,3.8797366619110107
1605,16.66657257080078,1.0080351829528809
1606,18.050512313842773,3.2848751544952393
1607,46.782318115234375,2.2227931022644043
